1.123	0.566	0.648	1.425
0.196	0.754	0.943	14.618
-0.720	-0.483	-0.580	0.068
0.670	0.662	-0.089	0.674
0.680	-0.394	0.049	5.610
1.203	0.520	0.053	6.465
-0.018	1.882	0.338	8.536
0.543	0.472	0.637	7.500
-0.716	-1.106	0.303	15.374
0.378	0.155	-0.048	2.926
1.157	-0.395	-1.422	8.508
-0.739	-1.035	0.656	0.793
-1.151	1.040	-1.588	9.459
6.182	5.596	3.199	5.396
5.835	7.528	5.377	5.027
5.303	9.471	4.072	4.565
4.682	0.664	4.846	5.096
6.611	7.050	4.758	5.970
4.722	5.667	3.164	5.437
3.412	9.276	4.282	4.075
3.730	8.558	4.419	4.304
4.861	5.344	5.013	4.119
5.471	4.723	3.974	6.561
4.815	1.413	6.085	4.066
6.396	7.122	5.587	7.263
5.324	7.907	6.688	5.337
4.498	-8.188	-8.136	-8.876
1.373	-6.032	-7.622	-7.963
3.425	-6.225	-7.944	-8.292
0.111	-7.539	-7.452	-7.608
3.923	-5.805	-8.189	-7.294
3.368	-5.745	-7.769	-6.813
3.500	-6.790	-8.091	-8.398
2.094	-9.559	-6.128	-7.228
1.719	-5.236	-6.814	-8.667
2.807	-7.363	-8.393	-6.487
1.139	-7.050	-5.965	-7.604
3.561	-6.554	-7.253	-7.180
4.409	-5.818	-6.444	-6.480
1.329	-6.420	-7.684	-7.216
