0.307	-0.511	-0.505	6.843
-1.813	-0.416	-1.708	14.124
0.534	0.319	-1.501	12.505
0.627	0.030	1.089	12.898
0.316	-0.591	0.491	4.569
-0.399	-0.614	0.145	11.822
-0.746	-2.132	0.339	14.061
-1.267	-0.384	0.028	5.669
-0.800	0.299	-0.532	2.815
1.206	-0.337	0.995	13.459
-1.303	-1.566	0.451	11.572
-1.871	0.946	-2.504	2.509
2.162	-0.332	-1.941	4.032
0.836	1.010	-1.121	16.043
0.274	0.823	1.430	9.497
-1.450	-0.409	0.400	19.849
0.447	0.353	-0.083	16.515
-2.696	-0.445	-1.124	12.607
0.711	1.789	1.469	12.419
1.070	0.874	1.155	13.132
0.853	-1.408	-0.989	6.791
1.533	0.950	-0.976	8.374
-1.296	0.643	0.100	0.619
1.045	0.549	-0.420	1.026
-1.030	-2.131	-1.052	9.860
1.253	0.997	0.127	10.131
0.755	-0.149	0.639	14.546
-0.856	0.804	0.316	6.625
0.453	1.483	2.659	9.517
0.000	0.536	-1.910	16.990
0.336	0.129	0.665	7.416
1.071	-0.459	0.575	7.212
-0.709	0.094	-1.385	0.330
1.293	1.179	-0.203	1.553
2.378	0.113	0.357	11.662
-1.139	0.861	0.609	17.189
0.036	-1.007	-0.102	3.775
0.183	1.373	2.191	0.186
-1.041	2.528	0.830	2.636
-0.267	1.284	-0.853	9.728
-0.500	-1.333	-0.032	11.604
0.081	-1.001	-1.515	0.969
0.196	-0.041	-0.648	8.540
-0.221	0.426	-0.720	17.854
-0.442	-2.404	1.871	16.584
0.533	0.860	0.626	11.809
-0.253	-0.225	-0.628	18.481
-0.642	-1.883	-0.762	12.677
1.996	-1.663	0.324	3.141
0.350	-1.080	0.236	19.017
5.977	9.587	3.758	5.848
4.559	1.653	5.643	7.110
5.749	2.920	5.252	4.029
4.437	6.973	5.446	5.337
5.661	3.023	5.110	5.056
5.443	3.594	5.268	4.788
3.465	3.071	5.360	3.666
6.323	7.645	5.714	4.965
4.624	4.956	5.208	6.955
6.003	2.442	5.139	3.384
5.149	0.183	4.693	1.683
5.672	9.868	5.075	4.597
3.605	3.068	4.259	4.284
5.077	5.311	4.878	4.973
5.658	2.072	5.823	4.851
4.910	9.173	3.800	4.960
4.266	5.938	4.972	5.691
2.924	5.964	5.012	7.342
6.036	7.741	4.714	4.929
4.180	2.555	3.902	3.847
4.219	4.912	7.308	5.940
4.057	9.310	4.513	4.898
4.095	3.317	4.286	5.459
5.896	5.758	4.608	5.758
4.697	0.959	5.930	4.332
5.840	9.565	4.210	4.866
5.539	3.461	4.764	5.611
3.817	5.061	5.647	6.106
6.044	7.212	4.905	5.036
7.268	4.095	4.164	5.031
5.421	5.431	4.995	4.506
6.091	5.510	5.975	4.054
5.561	9.694	5.938	5.521
5.102	6.580	5.085	4.409
5.041	0.464	4.298	3.700
5.977	2.977	3.398	4.593
6.993	7.170	5.632	6.603
4.451	7.174	4.811	5.121
4.215	4.838	6.240	5.152
5.230	6.691	4.202	4.847
4.165	3.000	3.773	6.290
4.163	9.188	4.863	5.064
6.710	3.564	6.615	4.197
5.353	5.768	4.736	5.770
6.195	9.573	3.823	5.511
6.978	7.435	5.757	4.918
5.397	8.890	5.593	3.545
5.785	8.618	5.739	4.746
3.094	4.657	7.076	3.646
5.326	8.746	3.649	5.329
2.343	-6.975	-5.583	-6.740
1.918	-5.525	-7.081	-6.719
4.299	-5.704	-6.965	-8.346
2.689	-7.062	-6.501	-8.013
1.465	-7.190	-10.131	-6.302
3.789	-6.656	-5.805	-7.912
0.068	-5.929	-8.268	-7.504
1.751	-7.561	-7.270	-7.086
4.042	-6.396	-8.172	-7.322
0.728	-7.626	-5.982	-6.327
3.225	-6.237	-8.086	-7.424
0.390	-6.687	-6.323	-6.832
3.360	-7.514	-6.686	-4.637
4.223	-6.323	-8.524	-7.617
1.172	-5.441	-6.526	-6.693
0.926	-6.677	-6.539	-6.704
0.015	-7.491	-6.100	-7.457
4.680	-8.216	-6.827	-7.943
0.951	-6.836	-6.436	-7.341
0.866	-7.174	-6.558	-8.661
3.274	-8.056	-7.855	-5.975
2.134	-5.893	-6.555	-7.581
2.348	-5.149	-7.081	-7.270
2.218	-6.703	-8.351	-6.086
1.868	-6.536	-5.332	-6.311
0.818	-6.381	-5.623	-5.898
0.976	-8.186	-7.915	-3.489
1.340	-6.745	-7.912	-6.966
2.893	-5.393	-7.910	-7.836
3.238	-8.849	-6.636	-7.091
2.789	-6.338	-7.613	-6.584
4.418	-8.576	-7.769	-8.193
4.259	-7.592	-6.598	-5.841
2.525	-6.531	-6.763	-7.523
4.274	-6.030	-4.902	-7.442
3.182	-6.736	-7.762	-8.691
3.228	-7.895	-7.673	-7.023
0.509	-6.757	-6.998	-7.703
0.089	-7.688	-7.702	-7.362
2.486	-5.949	-6.829	-8.069
2.699	-5.083	-7.089	-7.883
4.996	-7.715	-5.595	-7.333
0.333	-8.088	-6.549	-6.771
2.027	-6.249	-5.691	-5.796
2.333	-7.761	-8.726	-6.597
1.812	-7.084	-7.272	-7.269
0.147	-7.128	-9.047	-7.332
1.779	-5.714	-6.962	-7.006
3.585	-8.100	-6.318	-7.720
0.666	-6.589	-6.858	-7.082
10.750	10.039	3.127	10.335
9.238	10.876	3.891	10.953
10.856	11.164	1.462	10.750
10.633	11.345	3.524	10.856
9.380	9.426	3.567	10.471
10.380	10.544	4.931	11.979
10.141	10.600	2.510	12.536
12.022	12.196	2.488	12.192
11.456	10.241	3.826	9.910
11.449	11.573	2.545	10.758
11.676	11.244	3.635	12.060
10.597	10.835	3.872	9.991
10.754	11.709	0.600	10.995
9.745	11.016	2.238	11.069
11.346	11.366	0.989	9.796
10.473	12.035	0.609	11.379
10.384	11.218	4.154	10.139
13.130	11.639	4.185	10.666
11.257	10.154	2.395	12.298
11.253	12.191	4.708	9.462
12.001	11.975	3.498	11.762
11.288	12.537	0.220	10.314
9.652	12.361	2.046	10.601
9.669	12.505	2.664	11.453
10.744	12.365	1.426	11.652
8.839	10.709	3.848	11.804
11.124	11.741	1.468	8.318
10.569	12.165	4.016	10.989
10.469	8.061	2.964	11.529
11.770	10.910	2.582	11.374
11.618	12.255	0.793	11.834
9.019	11.547	4.844	11.628
10.600	10.655	4.438	12.045
10.867	10.382	3.665	10.261
10.492	11.522	0.276	9.431
10.535	11.832	2.397	10.893
10.500	10.795	1.458	10.842
10.436	11.372	0.826	10.978
11.352	11.357	1.587	9.624
12.558	9.872	2.024	11.560
11.573	10.048	0.809	10.860
10.445	11.331	2.963	11.718
10.253	12.594	2.555	10.944
10.149	12.288	1.582	10.496
11.498	10.704	2.690	11.581
11.376	12.028	4.863	11.952
12.355	10.195	4.093	12.777
10.848	10.342	4.079	11.301
10.985	8.746	4.556	11.975
12.037	10.080	2.364	11.980
