0.929366744	0.524274612	0.671858348	0.194080639	0.280233558	0.365936724
0.553714512	0.219975818	0.065085504	0.161835286	0.484800396	0.202886558
0.139459728	0.94501446	0.159700254	0.22251823	0.459877656	0.118692568
0.292761842	0.143122571	0.758292174	0.924318332	0.357386844	0.272600059
0.678953581	0.714664737	0.086643884	0.190114029	0.348517391	0.237992885
0.819109423	0.517238654	0.743991095	0.793432896	0.487725965	0.109023982
0.112727461	0.870603149	0.138156287	0.536047807	0.375414686	0.314128377
0.192916076	0.38656061	0.058001189	0.608720798	0.34536326	0.376401998
0.407588054	0.201921836	0.206371796	0.00792292	0.396001403	0.063543589
0.3525908	0.176750764	0.72193278	0.52822229	0.411943488	0.254432596
0.386157292	0.474274787	0.002630123	0.214093785	0.141729541	0.192387824
0.560229658	0.099287631	0.805851382	0.430100458	0.158252911	0.17350258
0.691466768	0.310745774	0.082207093	0.770850369	0.282518601	0.360786911
0.580023814	0.033413134	0.52892323	0.399614457	0.458484676	0.41931556
0.087514386	0.772605999	0.157792549	0.018766839	0.380833796	0.090630728
0.104936434	0.87871185	0.860951233	0.174014908	0.555981613	0.316738349
0.423696586	0.954396796	0.913238963	0.346621221	0.197794332	0.172418045
0.884686854	0.062639882	0.520724198	0.644576627	0.317015829	0.24910943
0.404786387	0.682218596	0.657392806	0.164705012	0.0855146	0.320108149
0.93220518	0.666159188	0.6107227	0.904632483	0.368365562	0.093764923
0.759117949	0.213686647	0.197834747	0.247790291	0.354606817	0.20507595
0.886033975	0.622414333	0.003516728	0.930413651	0.459179561	0.251814192
0.866401447	0.618202387	0.971207855	0.892286579	0.579848652	0.269705494
0.806434713	0.233936386	0.856620735	0.462209721	0.252840013	0.499195648
0.474701371	0.161033677	0.56891213	0.194805194	0.519947211	0.245469409
0.977096167	0.54664896	0.339346609	0.744223825	0.248870182	0.287899991
0.345366297	0.991831745	0.382959763	0.287183076	0.208654616	0.167344748
0.193688713	0.753314192	0.937386357	0.55021113	0.544789225	0.221859663
0.201017336	0.500351637	0.776344394	0.400289483	0.436368349	0.183875131
0.225649035	0.856499251	0.905247648	0.793100001	0.198676232	0.119944589
0.771916554	0.898647415	0.509309395	0.250107372	0	0.145256389
0.148909508	0.352271272	0.152663598	0.306719916	0.282208761	0.257981132
0.171547303	0.925351529	0.374715583	0.28473783	0.302900483	0.165352393
0.01408518	0.41748681	0.912615251	0.737240966	0.306855057	0.175299011
0.974353125	0.899229503	1	0.780339883	0.399122299	0.14353974
0.1708098	0.512029779	0.835065862	0.47089811	0.33098232	0.159889803
0.267317328	0.742444208	0.834450801	0.749642554	0.438274812	0.175775921
0.390321153	0.517641914	0.537450359	0.652798323	0.486218206	0.163313851
0.126189812	0.399065852	0.622199128	0.696343013	0.475766772	0.314307765
0.965315701	0.683631325	0.477628006	0.001776279	0.226427802	0.428956823
0.57999758	0.537946611	0.548381133	0.222081135	0.352638518	0.19177342
0.43610024	0.346707972	0.130674488	0.374006687	0.299920176	0.14296275
0.492173051	0.597684678	0.576059655	0.048362675	0.531744566	0.272656333
0.893533344	0.595338148	0.40972416	0.756407849	0.423195358	0.375716765
0.498550233	0.652000444	0.046366199	0.365575155	0.371260585	0.259913789
0.040215261	0.374771457	0.458949824	0.07126315	0.31909239	0.349218147
0.475314412	0.887538164	0.07564025	0.007798084	0.417616528	0.25583508
0.804505839	0.651369159	0.913511755	0.647192755	0.460963979	0.208167986
0.378294869	0.821040864	0.258012657	0.886555505	0.222500797	0.294349511
0.712526435	0.722325804	0.628038097	0.984388923	0.335336349	0.328488506
0.399014348	0.250020427	0.98162564	0.15223029	0.399563566	0.139187046
0.137072735	0.525922774	0.696903413	0.054238752	0.560685941	0.285118453
0.7481499	0.719656684	0.277474831	0.758499421	0.526764731	0.467315702
0.953627276	0.501660109	0.755726271	0.323846342	0.315473451	0.198544896
0.436700253	0.774773468	0.33967179	0.933849587	0.432937936	0.225269694
0.009100579	0.489005871	0.573463601	0.605394776	0.222567738	0.183439214
0.692172551	0.754860221	0.300935164	0.061793413	0.160000908	0.279553925
0.102579011	0.187362752	0.581393072	0.734437857	0.485984664	0.349662392
0.650013405	0.001705604	0.775734012	0.158226922	0.346413422	0.243777917
0.689208162	0.806412517	0.816108207	0.773253796	0.360481298	0.249170146
0.223403012	0.104450508	0.423368524	0.889327863	0.329774724	0.199105044
0.259894524	0.104425776	0.811522904	0.506233927	0.366647966	0.298198606
0.59140297	0.369410166	0.021083998	0.234056969	0.384811124	0.298639958
0.620633525	0.581523154	0.425329218	0.187505669	0.511899184	0.152514833
0.283656448	0.767167218	0.509038712	0.123237666	0.455902764	0.21225107
0.622577505	0.262966525	0.388395707	0.101175722	0.353107099	0.279929507
0.503529251	0.702575896	0.895440695	0.362667864	0.329377512	0.235479374
0.32738469	0.825684766	0.364631081	0.552367605	0.324801163	0.304872689
0.294606414	0.443701145	0.495937947	0.374656294	0.618106426	0.171942744
0.636222038	0.210636954	0.374133006	0.763796442	0.20335597	0.274827996
0.451168017	0.264582176	0.920406924	0.194910899	0.331205105	0.248026223
0.020213628	0.078940578	0.430504744	0.517640885	0.241259171	0.202550028
0.560244714	0.655374329	0.107300031	0.951352179	0.415195931	0.151927568
0.285415613	0.709566531	0.23859456	0.471945046	0.429860043	0.167958446
0.819621563	0.097519963	0.24826078	0.596183908	0.414382266	0.227014326
0.058105193	0.973952189	0.371614804	0.874241637	0.412133535	0.417987152
0.438615756	0.087300953	0.866126961	0.782276853	0.537254392	0.311845149
0.904006421	0.826820137	0.975293954	0.333324534	0.468765928	0.102930673
0.475578032	0.764481849	0.775965544	0.559320366	0.490527823	0.303935612
0.078778888	0.872713431	0.031346386	0.677836293	0.398588042	0.203583508
0.150257656	0.114461912	0.298278735	0.313189626	0.2516406	0.352441618
0.409549119	0.198093011	0.897520629	0.272371614	0.092395165	0.219783947
0.702872606	0.940881001	0.388732432	0.058185521	0.353433752	0.307101721
0.789819535	0.147858075	0.901445648	0.077013373	0.518519161	0.231463309
0.197655693	0.56575529	0.153509356	0.00810887	0.496523373	0.187434296
0.737167344	0.840413278	0.599819782	0.456520971	0.431494257	0.284438943
0.230408053	0.810168188	0.489971865	0.480562946	0.399221393	0.22865903
0.914845334	0.891078848	0.945415785	0.330943096	0.295746865	0.084458549
0.206345372	0.19271555	0.617316542	0.904736297	0.592401202	0.337862755
0.257305836	0.962900998	0.939908719	0.687412525	0.445590921	0.274112966
0.984136416	0.868646987	0.069251096	0.750962355	0.450298518	0.341483516
