-0.404	13.353	-1.027	8.015	-1.211	-0.543
0.750	1.077	-0.312	8.441	0.238	1.110
-0.308	0.433	1.181	2.149	0.210	-0.973
1.415	12.127	0.728	0.549	-0.975	-0.031
-1.145	11.856	1.685	8.004	-0.336	-0.491
-0.368	18.984	-1.610	0.315	0.872	1.575
-0.325	1.579	-1.042	3.574	-0.765	0.526
-0.666	3.486	0.232	2.964	0.099	0.062
0.087	1.662	0.877	4.134	0.824	0.237
-1.095	13.967	0.674	2.163	-1.417	1.569
-0.515	15.673	1.266	8.494	-1.183	0.969
-0.949	18.553	-1.262	7.399	-0.153	-0.190
2.667	9.018	-0.243	2.642	-0.189	-1.357
0.186	5.940	-0.199	8.151	-0.418	0.368
0.038	8.312	0.309	2.744	0.587	-0.093
-0.249	15.809	-1.349	1.136	0.522	0.073
-0.875	4.682	0.004	2.880	-0.706	-0.516
1.675	19.167	0.229	2.380	-0.551	-0.650
-1.008	19.480	1.686	6.375	-0.677	1.932
-1.078	0.860	-0.008	5.569	-0.509	-0.146
-0.823	0.369	0.548	6.875	0.836	1.767
-0.502	17.327	1.137	8.372	0.274	-0.896
-1.859	0.040	0.068	1.518	1.636	1.674
0.739	12.902	-0.791	8.733	0.672	0.408
0.880	8.380	1.822	7.447	0.246	0.445
-0.016	0.831	0.971	5.857	0.584	0.849
1.635	0.929	0.129	3.449	-1.347	-0.464
0.042	16.466	-0.910	7.296	-0.890	0.938
0.697	10.672	0.768	5.047	-0.397	-1.134
-1.054	16.092	-0.537	9.608	0.237	-0.327
0.490	17.958	-0.321	4.772	0.789	0.598
-0.573	12.196	-0.561	9.305	-1.116	-0.109
-2.011	11.464	-0.110	0.820	0.641	-0.273
0.318	16.793	-1.110	9.228	-1.526	0.040
0.479	5.808	0.333	9.065	-1.070	0.408
-0.156	13.933	-0.012	8.266	1.348	-1.164
-0.858	2.362	1.096	4.837	0.066	-1.766
-1.105	16.130	0.755	2.038	0.615	0.482
0.860	0.216	-0.524	8.055	-0.375	0.169
0.123	5.629	-1.603	8.759	1.543	-0.798
0.816	15.260	0.195	5.137	-0.587	1.072
1.178	5.147	-0.539	2.225	0.623	1.994
0.825	1.863	-0.299	3.072	1.906	0.499
0.354	8.639	-1.166	8.518	-0.649	0.242
-1.021	5.688	1.291	8.675	0.328	0.966
0.328	2.710	-0.736	8.349	-0.611	0.981
2.178	18.389	0.105	9.031	1.716	-0.114
-0.039	11.643	-2.068	9.059	-0.869	-2.817
0.218	18.681	-0.124	9.668	0.342	-1.973
0.429	7.800	-0.404	4.222	0.371	1.237
3.481	5.905	2.616	4.581	4.874	4.121
0.345	6.481	0.192	4.555	4.319	5.305
0.774	4.536	0.707	4.513	5.336	4.400
5.682	5.960	3.030	5.659	3.222	4.904
3.081	4.624	4.672	4.229	1.422	4.421
6.430	5.515	0.319	6.855	4.287	5.599
2.860	4.652	4.985	3.908	3.413	4.401
0.056	4.908	2.533	5.200	3.726	6.663
0.871	5.825	4.819	4.386	5.735	4.911
7.276	4.558	3.320	6.187	5.863	3.897
2.066	5.782	2.296	5.149	5.166	5.209
7.134	4.951	3.757	5.966	4.148	5.755
2.274	5.664	2.405	5.163	4.009	4.051
0.906	5.479	3.723	5.573	4.240	4.842
2.300	4.747	3.959	4.998	3.587	6.861
3.668	2.715	1.497	4.703	5.498	4.343
7.452	5.863	2.696	5.191	6.801	6.124
1.620	5.048	2.449	5.088	4.139	6.591
2.551	4.857	1.798	3.885	5.564	5.557
0.111	5.156	0.748	4.974	5.446	4.639
9.462	3.604	3.030	6.381	5.701	4.260
4.483	4.638	4.429	3.840	4.877	4.346
5.678	5.449	4.712	4.789	5.840	5.658
6.135	5.654	4.142	4.191	5.233	5.696
3.770	7.657	0.345	6.036	4.864	5.986
2.669	5.905	4.838	5.047	4.722	4.853
0.528	5.334	1.571	6.037	4.459	6.243
9.741	5.196	1.468	8.011	4.804	3.122
3.005	5.017	0.788	5.996	6.409	4.868
1.529	5.040	3.272	5.672	5.511	5.965
8.520	4.919	4.071	3.594	4.643	5.925
0.098	3.943	4.769	4.635	5.064	5.165
2.550	5.150	1.053	5.029	5.012	6.818
2.865	3.892	4.572	5.696	5.821	2.220
2.236	5.212	3.375	5.694	4.837	5.208
7.704	4.086	3.443	5.491	4.209	6.538
7.564	5.485	2.699	3.832	6.323	5.424
9.791	5.088	2.978	5.447	2.261	5.582
5.687	5.920	1.009	3.940	5.086	4.451
1.676	3.694	3.335	5.440	4.098	4.352
5.723	5.138	0.210	4.374	6.356	4.739
9.488	3.464	0.038	3.866	5.207	4.503
0.602	3.159	3.593	4.275	5.037	4.907
0.940	3.826	3.883	4.835	4.003	4.589
1.435	3.467	4.455	5.880	6.291	6.153
8.182	2.298	3.661	5.249	5.693	4.722
3.339	5.773	3.016	5.191	6.446	6.747
0.916	3.978	3.307	5.773	7.439	4.947
5.623	5.204	1.943	4.321	4.671	3.300
2.062	5.139	1.084	4.867	5.508	6.728
