0.676	7.349	4.831	16.242	-0.093	1.581
-0.132	12.571	4.032	12.059	-1.467	2.788
-1.342	18.810	1.920	5.747	-0.066	8.772
0.416	4.867	4.351	15.956	0.659	5.312
-0.352	5.193	8.451	1.939	-0.174	5.009
-0.196	17.069	3.288	18.869	-1.136	5.216
0.216	2.074	1.096	3.495	0.656	3.275
-0.639	19.993	9.605	0.212	-1.044	0.485
0.836	14.473	4.434	9.585	1.322	3.925
0.078	17.983	5.948	17.064	-0.632	7.492
0.634	18.088	2.803	7.941	-0.032	5.238
0.197	3.995	5.897	12.186	0.272	6.699
-0.629	3.710	2.065	12.399	0.704	8.801
0.203	9.227	7.970	1.325	1.048	0.149
-0.566	12.678	0.561	8.640	0.046	5.590
-1.174	16.031	3.826	7.700	1.806	9.263
0.042	8.676	4.713	15.418	0.490	5.030
0.277	14.577	3.707	10.889	1.808	7.040
-1.650	13.322	0.317	5.676	-0.316	4.377
0.910	4.425	6.576	19.287	0.722	4.276
-0.798	2.299	4.649	6.075	-0.770	1.559
-0.411	11.707	8.374	3.801	0.705	8.625
-0.362	16.276	1.828	14.020	-1.020	8.566
1.282	16.709	7.853	12.615	-1.605	6.752
0.542	14.941	0.370	19.739	-0.089	7.833
-1.061	4.010	9.353	0.423	-0.525	2.325
-0.790	17.241	2.776	17.207	-1.142	7.538
0.736	0.810	5.605	12.604	0.451	9.288
-0.490	16.161	5.756	6.284	0.033	6.705
0.643	7.616	4.954	3.623	1.238	5.096
-0.502	17.095	0.145	0.843	-0.533	2.136
1.293	13.902	0.852	9.352	-0.912	9.381
-1.614	1.619	7.035	1.763	-1.685	8.097
-0.907	12.059	9.924	1.550	-1.107	2.480
1.170	10.892	0.687	4.682	-1.538	2.467
0.699	6.062	3.119	12.637	-1.607	4.703
1.909	12.222	4.222	11.124	-1.064	8.996
0.896	3.168	5.643	1.256	0.607	9.665
1.155	1.747	8.072	7.567	-0.071	1.872
-1.277	14.130	4.431	2.126	-0.435	4.472
-0.930	18.756	7.872	16.953	0.036	1.887
-2.046	7.675	2.742	19.586	-0.219	9.866
0.576	18.592	1.266	5.488	-1.210	4.410
0.686	10.249	7.523	12.690	-0.909	2.126
-0.349	2.962	0.288	4.810	0.193	5.836
-0.812	2.293	5.528	16.697	1.130	9.239
0.766	17.712	7.563	0.551	-0.497	7.853
0.411	16.584	1.491	18.784	1.471	1.874
1.109	0.274	9.076	12.317	-0.478	3.027
0.645	15.616	8.911	17.117	-0.530	7.479
6.231	4.340	3.897	4.403	5.532	4.010
5.460	2.466	9.470	0.313	4.150	5.854
1.218	0.565	1.629	3.092	5.465	5.319
5.892	0.735	4.956	4.147	6.628	6.821
9.983	4.809	7.964	1.562	3.278	3.944
0.679	4.733	2.774	0.095	6.800	8.380
3.420	0.264	2.584	3.344	4.907	5.563
5.219	2.383	1.887	1.446	3.667	5.606
9.259	1.154	8.947	0.708	4.084	3.715
7.490	1.634	9.668	2.501	4.310	5.406
6.976	2.929	0.019	1.748	6.716	3.811
9.027	4.959	7.548	4.387	3.710	6.018
7.086	3.482	8.445	1.635	5.478	5.590
0.566	0.503	9.203	0.189	6.023	5.414
1.543	3.837	2.776	2.982	4.732	4.944
0.104	4.273	5.869	3.402	5.113	5.894
1.250	3.192	0.068	1.245	5.083	4.220
2.909	2.851	4.195	3.572	8.519	4.955
2.162	0.289	4.631	1.553	6.525	3.820
8.973	3.058	0.240	1.158	6.580	3.305
1.314	1.213	5.766	4.183	5.984	3.096
9.642	2.828	7.625	3.466	4.774	5.828
6.820	1.780	3.933	0.166	5.999	4.954
3.411	3.402	4.972	1.353	5.219	3.437
5.300	1.651	9.313	1.947	4.830	5.409
7.586	3.875	8.725	4.751	5.134	6.328
0.683	1.735	7.182	1.439	2.680	4.075
1.265	1.867	7.727	3.165	5.251	5.887
6.866	0.616	5.030	4.104	5.582	4.381
8.313	4.431	3.167	2.079	4.972	3.669
8.793	2.344	7.451	3.072	4.731	4.662
8.816	4.407	2.398	2.753	4.958	4.917
9.279	2.608	2.502	4.134	4.075	5.190
5.518	4.963	5.009	0.053	5.373	6.225
4.823	1.442	5.243	3.800	6.049	3.444
7.512	4.524	9.779	4.311	5.250	5.060
1.271	0.019	5.736	1.109	4.794	3.514
4.012	1.616	0.842	2.443	5.252	7.451
9.560	1.705	3.332	1.682	3.592	5.218
7.801	1.184	4.232	4.732	1.202	5.485
1.735	2.551	8.763	3.077	6.069	5.827
5.074	4.893	1.708	0.872	5.865	4.374
6.374	4.655	1.994	2.710	5.371	6.066
6.137	4.271	7.247	0.918	4.385	3.743
1.331	1.197	6.545	4.066	5.249	6.531
6.966	1.748	4.001	1.253	4.401	6.401
9.989	1.799	7.533	4.451	4.676	5.167
1.846	1.282	6.491	4.584	4.877	4.424
1.647	1.898	5.383	2.408	2.566	5.688
7.213	1.075	2.634	2.465	4.455	6.041
