7.190	-1.153	9.710	2.034	7.168	-0.278
4.067	0.507	2.274	4.987	0.540	-0.748
12.491	0.203	4.897	3.974	9.341	2.469
10.132	-0.859	6.975	0.193	9.302	1.075
11.278	0.297	8.544	0.063	2.284	-0.400
0.282	0.131	5.607	1.923	9.756	-1.842
17.141	0.185	3.398	4.893	2.207	-1.870
14.790	0.580	3.642	3.867	6.830	-0.069
16.115	0.241	0.130	4.282	9.658	0.551
9.767	-1.178	5.806	0.149	5.954	-0.861
13.504	-0.262	4.049	1.142	5.750	-1.720
13.686	0.588	1.578	4.550	3.339	-0.607
14.885	0.340	7.074	4.760	8.342	-0.948
1.668	0.173	6.708	2.387	9.567	-1.278
1.443	-0.477	5.527	4.175	0.426	0.038
6.252	-1.085	6.799	3.342	3.333	0.224
1.956	-1.585	4.181	1.754	5.524	0.203
18.569	-0.200	4.137	3.802	8.982	-0.588
15.450	0.377	7.725	1.561	7.467	0.982
0.248	-0.783	7.818	4.670	7.537	1.036
1.354	2.236	6.176	3.781	8.907	1.112
5.184	3.002	9.642	4.460	4.529	0.808
3.125	1.303	8.587	4.477	5.784	0.665
12.279	-0.344	5.624	1.613	6.346	0.071
13.431	-0.262	1.224	4.001	5.783	-1.041
12.692	0.114	9.975	0.701	4.701	1.140
1.554	2.222	9.759	1.563	9.824	0.612
10.742	0.392	2.878	4.220	3.214	0.210
2.651	1.514	4.726	2.280	7.156	0.541
1.767	-2.634	5.109	4.363	6.346	0.742
14.439	0.299	7.911	4.768	1.672	1.110
3.482	1.404	4.525	4.029	5.368	-2.115
10.361	0.019	8.684	0.589	3.827	-0.775
11.411	0.666	8.074	0.433	1.490	-2.542
6.686	-0.077	4.331	0.749	3.961	-0.298
8.703	0.697	6.989	2.458	0.011	-0.386
11.512	0.528	7.641	1.107	8.764	0.807
7.096	-0.411	8.270	3.851	8.490	1.293
10.291	-1.058	8.631	3.348	7.966	0.548
17.762	0.471	9.107	0.968	4.946	-0.887
10.677	-0.564	7.945	3.021	1.036	0.887
9.077	0.271	5.397	1.291	0.236	0.116
19.845	0.809	9.165	0.987	0.908	-0.896
11.937	-0.213	2.421	4.322	2.457	-1.970
3.302	0.148	1.626	4.981	8.402	-1.010
11.902	-0.247	5.193	1.161	3.793	0.071
16.287	-1.158	2.164	1.666	1.415	-0.059
16.814	1.134	4.153	3.394	9.876	0.183
8.670	1.650	8.755	1.993	7.049	-1.558
9.774	0.352	6.062	4.981	6.339	0.796
6.507	-1.240	1.043	1.726	1.152	-1.437
9.636	0.446	1.282	1.355	8.881	0.689
0.205	-0.743	0.623	1.946	5.097	1.244
7.067	1.035	2.070	1.537	7.507	0.702
15.730	1.105	7.251	3.138	7.067	0.745
17.266	-0.894	9.731	3.859	9.632	-0.732
9.598	-0.506	5.583	0.263	6.595	0.576
19.234	0.481	5.410	3.649	7.201	-0.379
9.202	1.407	2.510	4.950	4.513	1.278
5.621	0.960	9.827	3.050	9.037	0.568
18.735	-1.163	4.557	0.683	7.442	1.504
13.625	1.276	5.387	4.064	2.015	1.167
16.979	-0.350	3.661	4.474	6.523	-0.029
8.089	0.600	3.844	4.530	9.591	1.689
15.016	-0.501	7.699	1.685	1.081	1.532
5.796	0.282	4.988	3.136	5.024	-1.537
5.193	-1.281	2.604	0.394	0.891	0.834
17.658	0.060	0.119	1.516	3.293	0.063
1.748	0.126	4.614	2.784	7.723	-0.593
5.446	-0.874	0.457	1.636	3.420	-0.031
7.881	0.175	0.413	0.780	3.391	-0.972
11.011	0.120	6.100	2.900	5.452	-0.654
18.984	-0.296	3.644	4.682	5.016	0.053
14.343	0.278	3.705	2.381	7.706	0.710
7.620	0.014	3.818	2.837	3.298	0.749
10.955	0.370	4.851	3.959	0.741	0.972
15.284	-1.246	9.609	3.505	0.165	-0.231
17.636	0.763	1.245	4.858	2.877	1.402
9.360	0.750	6.407	2.269	8.945	0.322
18.498	0.742	5.519	1.429	4.427	-0.754
9.496	0.195	6.860	0.469	7.707	-0.356
9.147	0.479	1.768	0.462	6.043	-0.353
3.976	-0.521	7.039	1.963	7.629	-0.076
13.246	-0.288	6.457	0.250	1.817	1.072
18.278	-0.566	5.483	4.317	0.339	-0.770
16.487	-0.970	1.499	3.178	8.342	0.037
10.583	-0.250	2.637	3.612	8.207	0.606
7.645	-0.514	1.632	2.645	5.995	-1.171
0.465	-0.765	6.784	3.006	4.748	-0.535
2.041	-1.785	5.194	0.897	1.756	-0.109
9.982	1.140	7.869	3.491	1.931	-0.660
11.148	0.015	8.787	3.897	8.107	-2.447
1.500	-1.146	0.023	1.334	5.688	-1.563
11.137	2.212	5.003	4.544	6.054	0.686
14.073	0.092	2.637	4.282	0.036	-1.430
5.250	0.646	2.096	1.092	4.688	2.482
1.251	0.001	1.187	1.646	8.989	-0.179
10.050	-0.597	6.434	0.430	8.133	-0.071
6.675	-0.711	4.798	1.932	5.937	-0.923
3.347	-0.915	6.562	4.352	0.832	-1.288
4.229	0.026	1.284	3.736	2.860	0.484
10.800	-0.200	4.007	0.655	4.815	0.368
13.875	-0.793	4.187	1.803	4.023	-0.203
6.584	-0.901	4.724	3.032	2.913	-1.788
10.182	-0.366	6.246	1.855	8.347	-0.385
9.769	1.701	2.384	1.299	2.417	-1.044
18.077	0.249	8.372	0.602	8.206	-0.698
11.804	0.243	2.108	3.433	2.534	0.310
16.509	0.267	8.329	0.193	0.772	-0.752
18.544	0.587	1.210	0.347	7.477	-0.895
12.108	-0.612	3.335	0.321	5.207	-0.927
18.479	-0.414	7.167	1.240	4.948	-0.066
17.412	0.775	7.461	3.370	7.023	-1.330
9.190	-0.995	2.634	0.652	4.867	-0.711
12.763	0.756	6.785	1.747	2.044	-0.053
13.392	1.391	0.601	2.646	1.187	-1.341
19.844	0.719	1.905	4.164	5.268	-0.150
2.366	-0.725	9.646	0.622	2.603	0.747
15.737	0.359	8.874	2.022	1.297	0.521
8.787	1.289	5.294	3.833	9.630	-0.623
5.631	0.433	3.193	0.574	2.785	-1.168
12.334	-0.035	0.616	3.951	9.702	0.537
14.695	-0.802	4.184	4.580	3.876	-1.321
0.555	0.325	5.426	0.645	7.625	2.878
5.468	0.957	1.208	0.565	4.366	-0.495
1.752	2.307	7.309	5.010	5.271	8.844
8.132	3.019	3.591	7.219	4.423	15.569
10.677	3.241	3.969	3.378	4.139	6.481
1.497	4.058	3.163	2.987	6.712	8.867
6.401	4.742	8.537	4.834	2.982	15.352
16.660	4.341	7.471	5.589	6.391	16.838
7.111	2.340	1.758	4.994	4.959	1.040
14.333	2.968	3.932	5.067	5.796	7.914
10.913	3.667	6.421	4.112	4.850	8.898
11.050	0.897	5.211	4.506	5.132	19.580
16.429	2.061	2.380	4.597	2.739	16.344
7.869	1.960	4.420	4.967	5.316	12.322
7.042	1.789	0.054	5.933	5.739	17.831
1.730	4.729	5.766	4.872	6.567	19.808
19.077	3.986	3.182	3.797	3.256	9.590
19.635	0.744	9.067	6.161	6.558	2.687
14.711	0.789	2.662	5.939	6.526	3.631
19.300	0.626	2.625	3.836	4.371	3.246
15.757	3.044	8.145	4.320	4.911	12.291
4.368	2.015	5.293	5.433	3.828	6.916
3.317	4.228	8.529	6.362	3.674	15.380
3.431	2.808	2.711	5.014	7.558	6.627
15.063	0.203	1.558	5.012	4.541	5.484
0.396	2.761	9.131	7.745	6.073	16.556
10.505	0.079	5.921	6.494	4.857	6.969
16.498	2.159	5.921	5.438	6.836	19.926
7.629	1.968	1.979	5.102	5.366	13.121
14.720	4.518	7.075	4.706	4.343	5.236
1.202	1.931	3.127	5.725	4.538	0.872
15.657	2.249	5.647	2.884	4.081	18.928
3.833	1.226	1.171	6.302	3.433	16.936
7.813	3.398	1.509	5.038	5.611	4.101
