5.869	7.096	1.549	1.318	9.727	9.960	0.277	4.971	8.046	8.512
17.677	1.680	0.141	17.099	6.028	1.876	1.716	4.877	6.825	7.633
2.733	7.564	-1.335	18.026	7.668	9.611	0.743	4.205	4.218	2.205
15.528	5.961	1.595	5.207	6.553	12.666	-0.707	9.866	13.842	1.738
4.469	2.711	-0.916	6.133	6.067	2.392	-1.189	8.612	17.019	0.368
10.824	6.501	-0.828	1.410	7.940	11.139	0.088	9.980	18.326	3.482
7.741	8.325	-1.768	0.007	1.326	16.205	-0.781	7.847	16.120	7.303
0.656	3.476	-1.574	9.839	8.107	8.588	-1.668	3.418	12.600	4.809
19.665	1.726	0.183	13.963	9.904	12.444	0.751	9.616	19.856	4.988
1.376	7.991	0.756	5.470	2.612	6.113	-1.055	0.789	8.957	4.850
13.569	5.697	-0.179	7.547	7.239	0.464	1.011	5.947	15.444	9.333
17.483	5.016	-0.556	13.137	6.771	7.538	0.463	2.099	19.032	0.011
5.407	2.551	1.713	9.770	4.892	9.611	0.902	4.069	17.109	7.597
16.424	7.990	0.043	18.486	3.046	7.450	0.288	5.853	4.444	3.801
0.542	8.666	-0.447	1.589	6.858	17.785	0.638	7.942	19.753	5.193
17.755	8.205	0.657	19.785	5.306	12.409	-0.142	2.822	6.751	2.384
7.995	9.030	1.142	13.871	9.117	13.768	-1.725	2.673	12.513	9.616
12.041	0.288	1.098	6.272	2.151	18.009	0.920	2.036	10.919	0.991
14.907	1.506	0.319	17.774	5.093	17.672	1.289	2.515	16.428	6.307
7.481	2.179	-0.126	7.987	1.781	3.891	-1.080	5.740	19.427	4.708
13.055	0.399	0.317	13.095	4.005	3.686	1.538	0.513	14.922	9.821
11.499	3.886	1.084	4.409	3.496	9.824	0.532	1.355	10.369	0.397
12.079	0.496	-0.923	6.508	9.542	5.437	-0.653	5.520	1.177	1.424
18.704	3.223	0.850	11.411	0.437	12.292	1.270	1.191	12.324	6.456
10.550	2.804	-1.076	18.413	8.250	6.177	0.260	6.190	9.940	4.272
11.023	0.153	0.637	2.472	8.958	15.870	1.116	6.776	6.619	8.936
13.561	1.590	-1.211	15.493	3.975	3.305	-0.614	7.701	19.656	6.470
6.997	6.722	0.421	15.879	3.955	5.267	-0.533	0.720	17.628	6.131
17.298	0.588	0.972	8.511	9.063	18.627	0.368	7.359	2.696	5.528
4.092	0.719	-1.439	19.600	2.144	2.572	0.139	5.249	19.959	0.748
18.812	2.894	-1.302	11.511	6.488	10.511	-1.180	5.931	7.796	2.514
11.790	4.897	0.042	18.609	2.384	8.473	0.271	3.163	12.059	6.300
14.094	1.885	1.673	16.374	2.124	2.369	-0.015	2.156	18.893	2.277
18.649	0.453	-0.650	7.373	2.441	16.534	0.473	8.489	17.243	5.267
3.341	1.554	-1.052	16.051	1.101	2.702	0.293	9.639	12.507	2.465
2.194	5.928	0.697	9.261	5.725	1.293	-0.181	0.871	14.952	2.519
3.359	9.578	-0.696	15.879	4.304	2.043	0.228	6.879	9.908	3.101
9.077	3.823	-0.572	17.073	1.690	17.842	-0.968	7.894	4.831	1.338
5.024	8.367	0.039	16.484	6.070	10.783	-0.565	5.707	13.761	5.388
4.380	0.173	-0.341	8.332	2.405	12.491	-0.717	4.326	14.313	4.123
6.163	3.961	-0.730	5.723	4.725	6.441	-0.148	4.780	15.905	0.281
15.095	5.763	0.193	11.098	3.278	11.976	0.772	6.008	1.048	2.694
11.177	2.204	-0.118	18.864	5.253	2.249	-2.140	1.126	10.631	1.996
5.308	4.795	0.543	11.043	8.002	17.524	-1.661	0.522	19.812	0.650
18.216	6.982	-0.379	18.129	5.804	15.971	-1.061	9.483	5.872	7.656
6.996	7.333	0.213	8.967	8.626	0.389	0.885	6.083	6.114	7.089
4.947	0.400	0.538	5.401	8.529	0.315	2.431	1.147	0.286	0.297
11.012	0.375	0.670	7.168	4.094	10.880	-1.044	3.725	5.439	7.071
6.406	9.650	0.856	11.331	1.314	4.655	0.180	0.458	6.968	0.021
8.677	1.877	0.189	18.693	0.266	12.908	-1.466	1.523	10.867	7.026
5.773	1.090	3.602	5.676	3.331	5.510	2.870	6.034	8.399	2.085
4.629	2.729	6.891	5.159	1.408	6.323	3.938	5.637	4.003	2.011
8.496	3.504	3.373	5.244	1.357	1.561	2.098	5.982	8.205	3.272
9.626	2.477	7.694	4.788	0.187	4.326	4.569	4.440	2.460	3.855
1.237	4.026	9.976	5.359	1.790	3.393	1.400	5.624	7.121	1.061
2.633	2.478	8.130	3.930	1.261	4.347	3.227	4.769	7.362	1.365
2.791	2.730	3.201	4.862	3.915	5.956	0.954	5.072	0.643	3.941
2.921	0.726	5.655	5.142	0.703	0.099	1.735	4.120	8.985	0.392
0.483	1.170	3.828	4.550	3.863	1.135	0.218	3.694	0.997	3.284
0.168	3.008	8.082	6.227	3.986	0.009	0.011	6.360	1.504	4.245
0.184	0.106	7.119	4.208	1.114	6.429	0.391	3.157	0.851	4.901
1.900	4.118	5.780	4.323	2.616	5.600	2.571	5.156	0.624	2.000
1.199	0.073	7.568	6.558	3.162	3.374	1.869	5.211	5.969	4.165
1.024	4.941	0.983	5.324	3.293	1.836	3.148	4.757	3.139	1.284
9.663	0.038	5.307	4.818	2.529	3.084	3.941	4.837	9.098	2.076
3.353	4.159	6.517	6.453	4.549	2.110	3.710	2.667	8.090	2.682
6.731	1.654	2.633	3.817	0.355	0.131	3.823	6.915	6.801	2.557
4.053	3.967	7.498	4.871	3.019	4.980	2.444	5.508	7.143	4.712
9.795	3.974	6.761	5.957	2.178	9.071	1.560	5.624	1.244	1.796
9.937	3.682	5.580	5.388	0.398	1.176	4.108	4.878	8.321	4.707
2.405	0.956	2.611	4.789	0.968	5.924	4.124	3.594	5.892	2.952
6.457	3.082	8.459	4.750	2.491	8.839	2.808	5.058	4.441	0.704
