0.343	1.438	0.429	19.427
0.173	-0.472	-0.321	13.813
0.031	0.351	-1.052	8.531
-0.639	1.399	-0.315	7.074
0.985	-0.040	0.036	4.798
0.697	1.107	0.815	16.573
-1.253	-0.003	-1.223	11.173
0.575	0.743	0.166	15.247
4.275	1.517	-1.501	14.053
-0.755	-0.516	0.448	15.734
5.713	8.690	5.101	4.939
3.298	4.474	3.812	5.945
3.917	1.293	5.172	5.208
5.426	3.708	4.048	4.725
3.731	5.508	5.111	3.915
4.329	8.210	5.849	4.767
5.692	5.464	5.595	4.312
5.349	8.040	5.220	4.352
4.384	3.272	6.177	4.030
5.911	3.744	3.914	3.864
3.785	-7.295	-4.681	-6.551
1.869	-5.604	-5.187	-6.528
2.178	-5.824	-6.986	-6.665
3.481	-6.980	-5.611	-7.373
1.971	-6.198	-6.079	-6.468
0.791	-8.110	-7.344	-7.649
2.924	-7.293	-7.907	-5.909
4.640	-6.561	-7.163	-7.569
3.294	-7.524	-7.870	-7.232
4.722	-4.901	-6.644	-5.577
10.635	10.502	2.085	9.153
12.686	11.574	2.168	8.715
10.633	9.548	0.019	12.406
12.145	9.916	2.032	11.255
11.677	12.294	0.385	10.706
10.345	11.940	0.998	10.640
11.972	10.163	4.580	10.466
9.242	10.798	1.669	10.350
12.463	11.671	0.431	10.977
10.633	12.676	0.188	12.281
