0.30503556	0.195585373	0.040308339	0.4579595	0.406192798	0.239934169	0.152921387	0.457612351	0.527679273	0.671617846	0.295464903	0.623749842
0.240711674	0.216269064	0.205850972	0.040103437	0.970059877	0.322582823	0.243607448	0.367444532	0.559800197	0.063579021	0.219245754	0.441865594
0.233154532	0.891243084	0.267204012	0.048492043	0.061120057	0.425604235	0.931827011	0.545097186	0.225860396	0.524217951	0.256418632	0.866794383
0.381509728	0.361126153	0.129808981	0.115317515	0.070035014	0.22106374	0.630491075	0.694155545	0.352681698	0.647579011	0.299232406	0.035757494
0.43517832	0.32845713	0.243479722	0.993015605	0.405082119	0.181413049	0.568127854	0.159604782	0.265582101	0.065188364	0.270492105	0.754136954
0.265917515	0.981645331	0.268087439	0.918053928	0.330613717	0.188445997	0.232138813	0.917671959	0.397832917	0.270125036	0.19622306	0.078443763
0.330879029	0.895918947	0.154431049	0.302715483	0.444059144	0.190153848	0.267801164	0.442434561	0.948800967	0.417484841	0.088206438	0.348539127
0.253752657	0.844107692	0.146405143	0.895632244	0.950463372	0.159756306	0.887518584	0.600329381	0.990705335	0.227200423	0.240968234	0.832377921
0.44937426	0.552362663	0.255703311	0.810827997	0.339613934	0.228396241	0.096197613	0.814695345	0.497160566	0.942985057	0.288114134	0.549703949
0.32289862	0.888064964	0.374230761	0.554413961	0.414677092	0.393501203	0.902693615	0.703215631	0.80084828	0.301647851	0.330288863	0.882912911
0.380826456	0.139619988	0.222684946	0.977881029	0.469916414	0.361453904	0.363419159	0.213332473	0.07731947	0.197576606	0.07312012	0.829942175
0.355893395	0.876725172	0.208859736	0.446182458	0.959719396	0.41657561	0.500852026	0.988525955	0.052876293	0.585169929	0.113300942	0.339310408
0.244517823	0.670318494	0.205829115	0.823790906	0.938643689	0.416286707	0.247250478	0.750162954	0.553609254	0.058077948	0.19662319	0.899073927
0.174068733	0.882370695	0.206085302	0.799581227	0.050949541	0.328053247	0.980276592	0.086533758	0.330248284	0.509842528	0.339693403	0.113688315
0.275692386	0.900953139	0.10544324	0.954568866	0.836426481	0.253869839	0.946460713	0.585811101	0.909131194	0.051157969	0.125237184	0.217269092
0.312950146	0.15913176	0.353778525	0.051879129	0.077077393	0.120821088	0.312588006	0.824613518	0.203074106	0.215076973	0.280205511	0.834494248
0.332522589	0.615842809	0.333161173	0.403811562	0.036862711	0.345323005	0.626348149	0.116931687	0.739055011	0.731120564	0.304631036	0.045277155
0.337624517	0.018647588	0.122109438	0.416416044	0.408931836	0.18381337	0.581970319	0.229946287	0.085960725	0.836997886	0.197092018	0.031908732
0.215564701	0.32418787	0.163629946	0.63480483	0.268308843	0.349179152	0.130923678	0.53637721	0.494202323	0.509271869	0.205788183	0.239045848
0.244079087	0.682005632	0.245891774	0.495182409	0.883503412	0.359434885	0.741315384	0.378536831	0.142202763	0.01063289	0.167607558	0.694241362
0.272636415	0.617955588	0.105847914	0.084117624	0.29521018	0.350854072	0.174398552	0.547780226	0.921862187	0.856304429	0.214952588	0.093517687
0.203524017	0.053300593	0.377774221	0.068844938	0.104288565	0.31024933	0.567789781	0.482948058	0.60145461	0.705044264	0.170825109	0.114826214
0.320202851	0.57177974	0.253845695	0.37828768	0.973824875	0.145682662	0.976273359	0.325678316	0.994783197	0.244143832	0.220236128	0.510696779
0.234088513	0.606741906	0.237373687	0.352131487	0.036211631	0.21465943	0.89937536	0.199861359	0.99501174	0.797690098	0.258115065	0.388791423
0.34103875	0.808409506	0.179225612	0.632115322	0.553477426	0.326167587	0.541496071	0.704629454	0.288021025	0.2300921	0.158502054	0.903983127
0.269873073	0.833412562	0.391085817	0.372477309	0.386175193	0.393246726	0.907441559	0.839875969	0.382831645	0.790475433	0.183809845	0.364697055
0.358853374	0.20930295	0.222435608	8.40556E-05	0.336193113	0.12701996	0.473840565	0.624132315	0.602963172	0.796427513	0.252425243	0.583105055
0.219617072	0.003862078	0.250610541	0.208336705	0.855252643	0.166365501	0.127610869	0.039722824	0.306030662	0.631303118	0.187893024	0.113452715
0.307492044	0.970583478	0.290645088	0.056817867	0.868835087	0.370018524	0.618841146	0.994654215	0.641029161	0.147031731	0.130013419	0.20567941
0.185822368	0.852546665	0.231756511	0.33004459	0.290403962	0.225324505	0.32973495	0.557125688	0.236767144	0.908461666	0.102092912	0.862294785
0.335358228	0.600326817	0.328772416	0.248336676	0.057908644	0.289668436	0.919136737	0.220507135	0.174713835	0.36860997	0.239725659	0.517156069
0.374920326	0.790100559	0.232760383	0.926924414	0.077262313	0.315932005	0.866119718	0.419152195	0.545518645	0.989102491	0.150407493	0.615945872
0.284489224	0.182193323	0.151544382	0.441979226	0.436543484	0.276869487	0.399925244	0.55809287	0.024747022	0.131895697	0.2220511	0.582473427
0.32607091	0.341111553	0.318223565	0.232801926	0.773337172	0.271778547	0.8577125	0.453176809	0.231059625	0.440294079	0.091440936	0.733504974
0.209603888	0.084803408	0.385351449	0.365506546	0.762525512	0.334661338	0.246647245	0.356634792	0.655819549	0.620952874	0.147033622	0.093662149
0.340981067	0.14043896	0.193914367	0.078252453	0.984492685	0.131178596	0.406654133	0.684558236	0.167268473	0.579319851	0.33347799	0.513862856
0.325545281	0.890656639	0.226816572	0.753997553	0.978931032	0.283989766	0.550531237	0.129027251	0.128194512	0.300631228	0.199163405	0.849876917
0.284712895	0.850880086	0.224809287	0.78974733	0	0.306387338	0.459557738	0.733726108	0.785790829	0.679615017	0.210807574	0.597333312
0.194582041	0.084534734	0.103286494	0.643342535	0.151168845	0.219270051	0.593629907	0.984877396	0.262903289	0.042982555	0.207289863	0.698704472
0.182024021	0.695880241	0.167104116	0.281010837	0.740868408	0	0.531470059	0.814304606	0.45406429	0.276894245	0.199805928	0.239634084
0.231866249	0.697985602	0.27311875	0.243813693	0.010584248	0.217391584	0.588566406	0.582562566	0.759838281	0.642699827	0.11798878	0.000948312
0.279733332	0.758046006	0.076474064	0.545262839	0.730941027	0.406874634	0.861983498	0.770063056	0.67441624	0.965076021	0.103215555	0.350261502
0.361970701	0.725150842	0.291518505	0.949358968	0.138289861	0.154298568	0.260531421	0.053616281	0.944626534	0.407867858	0.242944503	0.993969563
0.19452141	0.788173108	0.167892596	0.377382966	1	0.277782228	0.1553776	0.742254177	0.329353404	0.98798309	0.264725291	0.578047442
0.318403574	0.442234402	0.198070266	0.225901177	0.132004472	0.533532599	0.429658942	0.138513808	0.008534	0.036735419	0.290590514	0.358012713
0.260684212	0.170913227	0.236078185	0.862944767	0.865903427	0.228567531	0.424897829	0.862473145	0.144411313	0.895766592	0.232215542	0.641584086
0.416700535	0.068125436	0.128791611	0.145844225	0.564754335	0.281122752	0.440257832	0.148586334	0.106747509	0.53139108	0.132358944	0.085712298
0.296757197	0.592001902	0.211549835	0.040125636	0.384723751	0.379727593	0.87560174	0.111804185	0.085852046	0.914022809	0.269638092	0.480268227
0.320587883	0.320030445	0.345449651	0.58217286	0.869203594	0.304362249	0.199845309	0.67599504	0.746784149	0.14167733	0.210522893	0.134924002
0.279567823	0.123828031	0.300510531	0.147612844	0.095788392	0.175731457	0.228392071	0.665524701	0.497786006	0.260044451	0.118816677	0.513056196
0.281371559	0.832742329	0.42436502	0.431726292	0.404375923	0.152702883	0.584870959	0.010003896	0.274152935	0.052830194	0.165455923	0.923891998
0.236017948	0.066102019	0.118654493	0.361053546	0.939688589	0.311647648	0.264379923	0.074705594	0.326546143	0.654011537	0.218766138	0.412806402
0.316835055	0.826036531	0.300322408	0.222030118	0.889578388	0.308840228	0.629499854	0.896923272	0.985393744	0.884918192	0.254125292	0.543774836
0.182989094	0.280351	0.169080445	0.772632072	0.408990195	0.135621561	0.070189839	0.081058865	0.049105654	0.412422813	0.091258657	0.137510076
0.414009115	0.22015937	0.348438233	0.162918759	0.772064227	0.263800965	0.34872267	0.388666867	0.225566168	0.377930192	0.318893651	0.821578889
0.226285195	0.862291395	0.087219453	0.782531142	0.47573018	0.350071137	0.189881558	0.183625369	0.959644003	0.82402294	0.108377478	0.09327539
0.311114256	0.192889829	0.223416715	0.734590671	0.899171824	0.3126901	0.90554898	0.073978403	0.257954286	0.311128882	0.303363342	0.418505978
0.318361087	0.506159566	0.083383556	0.111501427	0.167535849	0.30438951	0.137431173	0.194317759	0.873431811	0.054731318	0.197541485	0.784236182
0.37742521	0.931100633	0.089704651	0.876138942	0.222898716	0.347713965	0.512952866	0.240028626	0.122083524	0.606265289	0.131952924	0.154578475
0.221899763	0.137293382	0.171095169	0.814286011	0.131960495	0.377781723	0.988537758	0.970561127	0.522295041	0.305887865	0.089301338	0.347591694
0.300538336	0.841994531	0.204692601	0.727941763	0.611725155	0.110680594	0.3284487	0.136106946	0.902273195	0.106170108	0.110304284	0.61142761
0.371153879	0.454988387	0.21970225	0.211359762	0.666161675	0.320788898	0.766261691	0.06720993	0.84483277	0.728897417	0.242182013	0.433529455
0.356415066	0.652960311	0.262126277	0.852848832	0.988300509	0.299130285	0.730982388	0.950894279	0.375990714	0.495360782	0.262410868	0.221197063
0.415862392	0.830745259	0.1957329	0.871810177	0.811464291	0.342244099	0.635914269	0.663493118	0.277600924	0.144778589	0.19878394	0.351455153
0.200936848	0.665521001	0.157494513	0.37691031	0.771505893	0.274185423	0.481089736	0.431737865	0.642766985	0.2592933	0.199669106	0.385855448
0.341116973	0.935782565	0.156341681	0.04457361	0.286409723	0.2543692	0.847608495	0.671481193	0.615900835	0.387922919	0.108362312	0.836236655
0.163767558	0.435460528	0.108381621	0.033081546	0.408964731	0.282347085	0.898971974	0.048222911	0.732733122	0.907949444	0.193781308	0.669564502
0.248489475	0.716761814	0.113766321	0.844351183	0.036881122	0.274382278	0.048437842	0.061728305	0.800433206	0.229297286	0.1088472	0.831074982
0.127832605	0.460518467	0.263445802	0.620623845	0.903431383	0.119951973	0.824876893	0.455919013	0.397062906	0.011915926	0.090021214	0.357250643
0.19526138	0.282373304	0.277600637	0.474383891	0.792013925	0.287384962	0.951403992	0.319693472	0.679934402	0.421530024	0.179988155	0.893057081
0.318462435	0.306943792	0.255357424	0.883884661	0.642998	0.319733133	0.424719432	0.853341511	0.26248271	0.631376567	0.221098074	0.829978958
0.274909755	0.862870163	0.328394212	0.918878216	0.340479664	0.225239288	0.952309748	0.600779123	0.054913531	0.756021559	0.295561843	0.748767039
0.362963416	0.227460315	0.092274215	0.875916199	0.647852548	0.300874005	0.773032088	0.556043161	0.218058913	0.711177566	0.089345953	0.832189876
0.347669867	0.371176861	0.326726479	0.905440049	0.321799624	0.371321831	0.778933113	0.530929715	0.281692722	0.526798911	0.35956761	0.18598296
0.23826033	0.510402531	0.151777647	0.180793157	0.09218777	0.220051803	0.11135478	0.404976921	0.318746684	0.210233143	0.216846946	0.390396207
0.216127008	0.846175227	0.24364607	0.043273464	0.122261471	0.216692219	0.444523333	0.320576685	0.382499133	0.191379498	0.211169237	0.796124574
0.504119726	0.668606332	0.224057538	0.153479621	0.004551558	0.239569418	0.9598896	0.168706262	0.09731527	0.43734936	0.19515883	0.417294486
0.428579345	0.960010579	0.051864457	0.618252604	0.240512821	0.399163217	0.530195669	0.388251483	0.712043591	0.639582072	0.346389854	0.781067772
0.326757097	0.377457073	0.211848961	0.087073007	0.013363317	0.257661303	0.393692563	0.760190635	0.45364864	0.189389404	0.315668562	0.659750482
0.388559727	0.017052887	0.220156141	0.870577506	0.974603993	0.287456516	0.673736234	0.602204157	0.544073955	0.248729125	0.175381082	0.366568352
0.27983208	0.260609769	0.217642187	0.899637024	0.271901701	0.409679613	0.640730894	0.82918108	0.570545974	0.627840164	0.197523403	0.552288297
0.229954351	0.369800859	0.223462227	0.80868773	0.211402196	0.329896184	0.586436073	0.070653296	0.637230588	0.780303011	0.09136738	0.969329409
0.386017144	0.19724338	0.304322926	0.118337768	0.474798906	0.425468765	0.454101159	0.017862756	0.6530206	0.237691136	0.332167128	0.377597975
0.376718475	0.539411397	0.241516352	0.682291283	0.244686225	0.397024632	0.594839767	0.053022304	0.610636814	0.919654983	0.197866473	0.246215366
0.280334268	0.800045154	0.169011297	0.619219929	0.355509169	0.344599329	0.145017844	0.828857822	0.908697772	0.249892052	0.047800234	0.552466788
0.298726088	0.339523988	0.365693846	0.171666028	0.575517571	0.175696429	0.180094298	0.709613944	0.925204924	0.666826604	0.00948965	0.801513544
0.239132969	0.387729817	0.228099034	0.438000782	0.009153405	0.291973165	0.797778487	0.890886882	0.318570417	0.890238746	0.078534837	0.459000345
0.355966395	0.556977311	0.34150583	0.259449259	0.33425019	0.358262128	0.943356245	0.513496535	0.282367871	0.185637446	0.316104578	0.039915919
0.225266473	0.867684586	0.212790192	0.53086073	0.395880478	0.453597874	0.125671495	0.57907978	0.746416424	0.385245701	0.262134449	0.001628757
0.283879323	0.139314948	0.188643822	0.944097831	0.902312382	0.324948314	0.034449805	0.454525445	0.772504114	0.271500386	0.17574495	0.053504846
0.352154098	0.31661018	0.284645212	0.682351777	0.265582828	0.23335018	0.429610809	0.223810944	0.247869733	0.557722513	0.212280926	0.411839596
0.304044223	0.228247258	0.228578239	0.962890584	0.381085757	0.37400978	0.320270463	0.479265409	0.96166279	0.212648674	0.323150473	0.943593994
0.292697535	0.792658915	0.233375774	0.557640227	0.596041906	0.254383086	0.479872728	0.499760976	0.38884912	0.158727412	0.100850832	0.333687579
0.362498278	0.549958867	0.133758905	0.931348811	0.686165467	0.39917178	0.360408261	0.144506612	0.035865526	0.261797493	0.146928228	0.079869583
0.437330445	0.859070185	0.317131799	0.491749589	0.761182136	0.282643667	0.166646859	0.865686495	0.986814793	0.947771114	0.074216417	0.911521725
0.341981313	0.53765696	0.306321911	0.07199279	0.965694919	0.264966424	0.237728415	0.583445652	0.369837832	0.718171653	0.304074985	0.384848577
