8.913	-0.627	0.026	9.283
9.741	1.284	-0.463	1.113
12.545	1.139	0.631	5.952
14.489	0.467	1.382	3.396
8.207	0.689	-1.455	1.654
13.567	-0.598	0.082	6.473
14.185	-1.227	-0.043	3.964
1.058	0.192	0.210	5.902
4.811	-0.391	-0.338	8.019
11.356	-0.184	1.228	5.995
14.481	-0.372	-1.032	4.020
18.559	-0.168	-0.106	3.488
0.396	-0.564	-0.972	9.814
2.435	0.565	-0.269	5.417
9.897	-0.266	0.257	8.680
17.565	-0.066	0.176	6.274
16.661	0.239	1.140	1.988
1.872	0.498	0.479	8.864
6.975	-1.877	1.374	9.316
12.868	0.480	1.127	5.830
12.483	-0.491	-0.459	2.804
12.949	1.308	0.915	0.547
0.068	1.505	-0.287	9.790
9.099	-1.092	-0.815	2.043
5.708	1.760	1.709	3.204
9.630	-1.455	2.069	4.272
14.083	-0.350	-0.281	4.683
18.192	-0.619	-0.132	4.696
5.899	-0.627	-0.709	0.961
19.431	1.705	-1.040	2.746
2.112	0.305	1.630	0.367
4.073	0.160	0.352	2.514
16.906	-0.855	-1.757	0.692
14.563	0.524	-0.647	6.126
2.598	1.121	0.945	7.271
9.313	-0.284	-0.243	2.705
10.362	1.101	0.788	1.948
18.950	-0.659	0.029	8.865
9.979	0.596	-1.276	2.734
8.732	-0.118	0.374	7.268
8.728	2.092	1.482	9.924
4.820	0.184	-1.467	3.653
9.620	0.969	0.621	3.528
11.149	-0.953	0.938	8.112
7.393	0.416	0.151	8.371
19.907	0.976	-0.940	2.739
4.294	-1.428	-0.816	3.924
8.960	-0.718	-0.241	7.370
16.377	0.131	-0.052	4.704
1.063	0.211	-0.132	0.881
7.837	-0.617	0.762	8.212
5.489	1.391	0.509	3.472
1.610	-0.450	0.470	7.017
16.632	0.858	0.809	4.693
2.037	-1.020	0.390	9.410
3.415	2.423	-1.561	2.572
1.527	-0.791	-0.667	0.953
1.855	-0.286	0.434	9.625
6.890	-0.386	-0.034	7.991
14.819	0.015	1.770	2.837
5.442	-0.830	1.713	3.895
5.611	-0.123	-1.110	7.917
2.042	-0.276	0.226	9.080
8.870	0.484	0.466	2.457
14.135	0.682	0.115	0.240
0.793	-0.068	-1.914	4.368
18.589	-0.794	0.555	6.925
5.062	-0.380	1.518	2.477
14.834	0.379	0.415	3.195
6.561	0.134	0.947	7.567
