0.604137269	0.246057358	0.374363731	0.313828284	0.529931456	0.210853991	0.554510247	0.655340105
0.81044309	0.072363016	0.006597536	0.211642255	0.444809915	0.113431315	0.508056824	0.841801255
0.813018332	0.172622178	0.346273786	0.639414581	0.471474866	0.023641158	0.445691486	0.453964835
0.735192919	0.152820193	0.575636873	0.35607334	0.455568941	0.014715471	0.454528749	0.696891969
0.703639692	0.159321784	0.301082285	0.184810173	0.545236916	0.133896879	0.552190159	0.631328576
0.570656111	0.128832301	0.279680568	0.034636004	0.56645282	0.294181145	0.574304887	0.426729416
0.559447265	0.150741829	0.649653167	0.41721127	0.462485981	0.187126471	0.545268418	0.524416678
0.819023716	0.163395083	0.022276575	0.297865811	0.49086722	0.196008219	0.490059955	0.516385046
0.918043694	0.099232753	0.416623913	0.56387766	0.46692054	0.271631367	0.43746582	0.752507385
0.651168067	0.061320687	0.663236976	0.202658163	0.433762986	0.123969392	0.449777644	0.570030456
0.870098751	0.158736034	0.015410699	0.356438757	0.45460909	0.328107838	0.546830373	0.694314076
0.964291154	0.178275713	0.324053971	0.581881806	0.522671298	0.199007725	0.553681559	0.511107638
0.930906363	0.350462597	0.694914436	0.727389358	0.540208812	0.131851474	0.484949489	0.692000844
0.771961659	0.108028649	0.677208232	0.276410342	0.681621898	0.302317211	0.545782849	0.627507603
0.658492564	0.066847133	0.035780577	0.602671949	0.558055307	0.15880355	0.512271741	0.668327667
0.564842679	0.168117775	0.049920757	0.671920746	0.455130767	0.265905375	0.617072841	0.538569383
0.758227163	0.087959439	0.721222135	0.712378614	0.394620036	0.223328146	0.410497255	0.605309645
0.512493854	0.206618486	0.34209255	0.066475958	0.453629897	0.385730365	0.554933275	0.43587854
0.889149258	0.162519534	0.222952248	0.187472891	0.410019693	0.160582608	0.506588161	0.609459975
0.641496254	0.217546415	0.048023932	0.056802719	0.515456791	0.146106438	0.5366439	0.601807892
0.950011183	0.144851146	0.31293885	0.669859943	0.442210589	0.160630482	0.467513657	0.774821649
0.965398495	0.135285442	0.282268873	0.575694372	0.473034531	0.160585193	0.584979336	0.542290356
0.575869316	0.07989667	0.662827359	0.021243689	0.470868467	0.224411249	0.498390795	0.59054241
0.852157086	0.103218389	0.436112812	0.101612236	0.476100851	0.142531198	0.50296547	0.676389036
0.540379506	0.161094691	0.088060084	0.657871754	0.549875376	0.237433791	0.520374651	0.841824125
0.956732934	0.078146846	0.382591968	0.259977506	0.380131051	0.207490003	0.452563039	0.491736864
0.60059157	0.249419062	0.446231944	0.070226452	0.468923243	0.138492255	0.460167586	0.60974979
0.817720631	0.124539351	0.407647748	0.367414515	0.505709261	0.368224404	0.45402126	0.498539895
0.987014259	0.138135342	0.398658675	0.158591322	0.48394661	0.129431253	0.4520279	0.767364742
0.523731625	0.207656152	0.529972309	0.53334363	0.487930683	0.21022491	0.33838736	0.480550825
0.903634195	0.048260208	0.406312041	0.323320107	0.536323639	0.036037887	0.550969886	0.654680021
0.924391324	0.115683887	0.037776104	0.178832942	0.522273726	0.053317071	0.486425753	0.605651943
0.631676118	0.180894669	0.677132147	0.243407119	0.542706048	0.370077765	0.501000726	0.41929341
0.774977471	0.150288711	0.681013203	0.731676163	0.447328671	0.127591328	0.6059183	0.711082187
0.620041953	0.124934995	0.069433808	0.411558605	0.429930282	0.204850471	0.465570243	0.661838049
0.501814694	0.15301449	0.761678507	0.53979234	0.470003622	0.284127391	0.417449565	0.515993014
0.715823609	0.027458667	0.415882889	0.699632615	0.570716352	0.257148652	0.488180942	0.694009959
0.64213925	0.079229877	0.187734741	0.499307994	0.465702893	0	0.470805043	0.650523822
