0.894	-1.518	19.577	9.304	13.675	1.340	-1.158	18.360	-0.084	6.768
-1.114	-0.512	14.883	1.858	7.449	6.350	1.491	1.783	1.425	4.655
2.624	0.086	11.246	5.629	3.202	3.838	-0.886	8.556	-0.642	8.573
-0.575	0.560	8.514	4.692	5.815	1.959	-2.221	2.070	-1.668	6.917
-1.479	-0.461	16.798	0.608	5.487	4.593	-1.055	3.972	-1.250	5.009
0.142	0.301	13.506	7.255	10.129	5.618	0.403	15.137	-1.742	3.297
0.213	-1.750	2.955	6.616	8.803	3.705	0.458	13.767	-0.327	5.319
-1.165	-0.448	7.148	2.334	9.710	9.621	-1.468	13.639	-0.868	6.266
1.069	-0.593	10.402	6.175	7.129	8.038	2.112	16.206	-0.220	1.178
1.114	0.207	13.886	2.235	14.651	5.079	-0.239	6.371	-0.007	0.822
-0.384	1.215	17.703	0.599	8.523	5.885	0.190	17.801	0.406	9.169
-1.068	-1.298	17.097	1.903	8.093	8.546	-1.520	2.302	1.587	9.367
0.544	-0.788	5.900	6.066	18.978	4.847	0.285	6.015	0.884	1.710
-0.263	0.992	12.556	1.185	17.163	9.142	-0.723	5.523	-0.640	7.153
0.565	-0.131	12.543	4.889	0.653	6.473	0.515	12.760	0.183	8.139
-1.877	-0.191	15.599	7.664	4.937	3.265	-0.421	1.942	0.509	7.657
0.216	-0.615	16.694	2.607	15.512	6.177	1.241	14.056	1.905	8.442
-1.311	-0.763	7.713	7.902	12.350	2.857	0.707	9.246	-0.334	4.609
-0.799	-2.614	16.427	5.061	13.718	0.044	0.844	5.574	0.859	5.578
-0.305	-1.674	8.896	3.930	0.064	1.299	-0.020	14.377	2.316	1.728
0.846	0.859	3.604	3.271	9.573	5.180	0.133	3.295	-0.060	3.440
0.394	-0.475	11.539	5.797	16.221	0.084	0.531	11.635	0.559	6.724
0.326	-0.285	15.114	1.519	7.181	0.404	0.336	17.148	1.576	6.710
-1.232	-0.310	5.205	0.410	3.401	0.830	-0.012	14.252	0.482	3.268
-0.651	-0.444	15.346	8.533	15.653	1.050	-0.413	11.473	0.434	1.770
0.870	1.237	11.858	3.902	7.480	3.100	0.682	0.008	1.961	6.129
-0.927	0.721	11.854	5.873	5.830	2.429	-1.579	1.569	0.046	1.477
1.561	1.244	18.423	7.476	15.777	5.660	-2.015	8.416	-1.303	8.367
0.510	-0.439	7.881	1.757	12.037	1.148	-0.924	5.796	-2.403	7.962
-0.607	-1.401	2.525	1.326	5.511	6.415	-0.031	9.410	-0.595	1.381
-0.243	-2.013	13.610	0.510	5.928	7.396	-1.990	3.117	0.361	3.367
-1.293	1.617	13.799	1.682	9.763	1.852	1.431	3.770	-0.275	0.951
0.110	0.444	7.172	3.639	13.581	5.766	-1.784	10.632	1.614	5.619
0.719	0.947	9.934	3.104	11.724	7.644	0.476	1.898	0.151	7.683
0.583	0.114	12.572	0.831	13.082	4.684	-0.602	5.059	-1.362	0.562
-2.304	0.222	9.540	3.537	8.215	9.276	-0.297	9.740	0.479	4.142
-0.258	0.009	16.083	0.762	17.609	3.847	0.583	6.889	-1.867	8.404
-0.778	-1.309	0.084	8.401	18.425	2.250	1.739	11.525	1.668	0.756
0.516	-0.832	18.076	3.222	8.350	4.775	0.413	14.822	1.134	7.919
0.745	-0.048	1.496	7.413	7.317	7.190	-0.046	14.725	-0.388	2.121
-0.434	1.159	6.042	5.599	8.763	3.432	-1.196	4.056	1.000	2.338
-1.452	-1.208	10.782	2.021	14.247	1.744	1.785	18.499	0.113	0.912
-0.155	1.276	14.178	1.047	4.043	0.388	-0.731	0.783	0.152	5.660
0.252	-0.410	16.828	0.593	10.724	0.859	-0.441	12.728	-0.606	2.389
0.062	-0.376	12.483	9.330	13.654	1.437	-1.041	6.899	0.446	6.406
-0.611	0.008	7.418	0.547	4.790	6.087	-0.933	3.158	-1.440	3.107
