16.51274235	16.16498415	1.083533825	0.261407329	3.289781949	2.047582856	2.55244557	6.261819723	0.153569991	0.658829739	2.139558628	7.94582029	8.881390399	15.74237665	3.012384671	3.077923143	1.429402675	-1.365577808	15.04898203	7.612906283	5.626876444	2.901068555	1.192990741	3.501941289	7.195113535	0.439195864	0.555204152	19.68150982	0.209616693	3.254557741	0.309534751	2.087409694	0.72741645	4.203761123	18.97716221	4.383325385	1.236086974	9.425041585	2.030255466	7.283341167	8.589410488	1.54389428	5.802855792	8.079487912	4.147527064	18.41963218	0.104151504	0.543480684	11.16633351	0.850119133	7.830404436	3.425859833	0.113929792	0.593222864	1.110075031	0.756095961	1.300765564	2.847381575	0.13365084	-0.247664189	2.898654027	2.716692916	3.485947257	2.374360085	2.70105305	2.876762261	2.200996636	0.629823921	11.14109534	8.327372227	11.17049627	7.888609375	1.238960717	1.894721216	7.442166921	4.731562697	8.959172707	9.424961724	6.031382503	0.159044509	0.243416821	4.080941766	4.828731823	19.93556124	3.000094189	7.899084136	2.71201011	4.290532781	4.929115676	6.142708298	5.909705168	9.708812394	3.915079978	1.256603193	8.4849221	9.284320429	13.5465232	15.02486499	0.309867927	17.65010757
5.444331385	19.21276185	7.366584942	3.652044556	7.062919555	12.23977011	2.659760501	6.8630325	-1.64629099	4.572464178	7.63517909	3.75551072	5.223231662	13.13892217	2.470959512	1.228254809	0.852292129	0.50968881	6.062178528	9.280888707	0.859818468	3.467102584	0.490337714	4.757919798	6.747150994	6.440938441	2.728459514	2.825138956	0.442741665	4.470014843	1.240476833	1.706349352	8.132128821	17.25790329	6.758749012	3.227973785	1.554702052	0.464409845	7.661154625	6.377779878	0.817188162	3.391900803	7.369171826	9.456808027	8.2941779	2.510733751	0.680655281	-0.098442696	12.91667027	7.200379271	2.289774145	1.079572361	0.771227398	6.940026196	3.343553351	7.525761763	-0.096618414	1.893535302	4.798651983	-1.614441126	3.445850277	8.361281595	2.845247171	2.690084115	2.377158803	8.878154827	7.196527296	0.787312634	15.03257084	9.619839729	6.099301369	0.342841199	3.55633765	4.223140438	9.094046148	1.018261005	6.218124062	2.814187196	19.42646568	3.502460096	2.7146244	9.063625248	0.815558113	2.518863875	4.611027674	3.150192501	1.281993403	0.156086404	4.977889704	0.497152427	1.335212334	7.581329405	4.584267362	4.251983894	16.32746033	14.58869606	0.531256554	16.52975537	1.773138211	8.277706583
7.968540328	19.82245258	4.774641701	2.423339986	6.242359609	8.503963759	4.610383098	7.868249192	0.2342342	4.287548259	1.400610703	2.934397426	0.918059863	17.48502465	4.191266041	3.398218039	2.218298646	0.208108624	8.965690433	18.6463607	3.159689246	3.985387446	1.052639283	3.441274406	3.508092881	3.845962197	2.023116561	12.30730176	1.477837173	3.386056325	2.094705947	5.361587917	4.296699381	16.73962852	6.816687118	3.698630292	4.150522622	3.560523671	7.974626278	6.027376781	4.288117651	4.672398492	5.106437201	10.13031727	1.815611707	17.4544637	-0.065684275	0.999493864	2.744041554	3.955156287	1.773891381	3.648001015	1.080689373	0.561233063	4.698764772	8.467059507	2.474176349	2.073671594	0.390885288	-0.60478898	2.898545827	8.45141302	4.88018627	3.560147947	3.096436235	6.169239353	8.549277117	4.003032267	3.15899388	0.824432968	16.90780163	9.540940919	0.729557194	4.077815169	7.906113794	8.713075726	7.545045536	7.427068248	3.004114348	2.257189223	3.90563154	9.673498942	4.354770155	13.15448564	8.5062848	3.376231874	0.174445314	4.350591952	1.365885245	3.650949402	3.102565191	0.153859518	1.892970296	1.168144779	14.3444651	7.327255342	1.933578628	12.95202127	-2.808845794	9.044756722
6.819173745	3.78235433	8.010294113	8.146624528	3.227038246	14.49401384	1.413775275	6.603409389	-0.048523372	3.959173279	3.777934995	9.341231751	4.371378717	17.22174617	1.774705337	2.458854088	1.206586761	-0.517743094	14.98734826	7.314808367	5.081078024	0.011635634	3.931580138	2.403415933	7.578737487	5.839477843	2.406857517	8.581962035	3.907313287	2.197420796	1.802875003	10.78543283	2.096053837	11.02330886	9.924889868	4.129272758	2.472445868	4.703419919	5.81551357	3.142072792	7.829152681	0.424308207	9.805989928	10.61254435	2.042742405	17.28355154	-0.711750716	0.730691863	7.04451276	6.185544204	5.477121416	3.681513444	9.644441703	12.37609313	2.46568145	4.9608013	-0.095634525	2.676325079	4.215290708	-0.377232152	4.029261574	7.033036867	4.525240263	0.39958896	0.444988753	18.06990258	8.858861597	1.695655293	8.337826914	3.796388867	15.58770391	1.316468036	8.751008924	4.797585707	2.873702474	0.801231328	6.284852176	0.817261233	14.24374738	0.590583875	3.562734558	2.010642293	3.945836691	0.746998244	8.93553892	7.575595119	4.15577172	0.168533988	3.544268015	1.334112635	1.271613994	2.072965139	4.703210475	1.355306981	5.782455909	2.89941558	4.929435045	6.027126208	-0.354302427	15.14244095
4.947856467	2.2775091	2.231567809	5.055468982	6.952060943	4.897738987	4.912540765	4.273701895	-1.860698051	0.56072142	2.686813748	3.476543887	2.661155902	15.24316746	2.454436077	0.868775482	4.77443632	1.947540213	19.04904042	11.86574879	3.878594037	3.030979793	3.687575234	2.974095517	2.256443241	0.757309308	4.921949009	16.28792131	4.450884653	3.519335262	0.769304321	12.45244695	0.075494011	19.13930922	8.324819097	3.666454807	0.852454679	2.60411934	3.7782675	9.436986954	7.500583183	2.387037079	0.464279988	14.45877918	2.634577347	12.23847938	1.179111595	0.691931945	11.05847002	1.424121654	3.928963143	2.404428846	3.668064605	18.6113945	4.491071206	9.546447581	1.072695171	2.206588797	2.661868236	0.342311066	4.045746636	8.746192201	1.084767755	3.50289542	2.934939193	9.329843799	6.753284196	3.678817292	3.541201351	2.82922204	18.51684675	3.290452165	8.860819746	4.959515286	9.370802046	1.862780328	8.360376977	7.509767357	5.51361419	0.934185449	4.772390499	4.318453185	4.405098758	10.21049685	6.125726679	9.419092017	0.706822414	1.635341032	0.551742022	6.590386848	1.832182137	0.244254537	0.788346538	4.861074549	9.302849704	0.309714716	10.77919982	9.055105167	0.460103484	2.07283131
15.43701686	3.336442612	4.138539597	0.417036557	15.58180374	2.703380743	1.952573413	5.317806532	-0.53748505	3.609263652	8.202183693	3.774027084	0.938322296	12.50373716	0.665290304	1.313631667	3.751063502	0.097213845	8.054527971	16.70709827	0.572408055	0.650374372	5.886276052	1.610593718	1.325776615	8.047815346	0.947425685	14.84241649	0.013321335	2.514146003	4.044458857	18.55434318	1.38166964	16.4752903	4.168726352	3.260020239	4.355589216	7.480256208	8.721748499	1.834885951	0.951185713	1.867553336	9.352159385	6.003824009	4.328719697	19.32587768	-1.02664327	0.883633159	15.60249594	9.108705673	1.36030967	1.632706429	0.693143069	16.37320317	0.381665919	7.988495156	-0.675858628	4.309905501	0.473679423	0.083050281	4.792497032	6.892591948	1.407247683	3.802143853	4.739487609	7.889650452	4.161578654	2.932733276	6.475823541	6.91511776	9.636660517	6.917346975	2.940845141	4.561507888	1.833586257	5.002022499	1.031977037	1.831708283	12.50464453	2.704972824	1.094625215	0.841069489	3.933679649	16.69424279	1.48195472	6.69846024	3.19450175	2.985285381	1.595035641	3.070758027	3.902803538	7.200699256	0.23966775	2.451258265	0.561277102	12.05871309	15.97315358	11.79745402	0.040506704	12.54382477
10.36414915	10.02844716	7.588524961	1.409276646	13.66707602	3.394541656	2.410286702	7.181357331	1.342379801	1.1433682	5.677217303	7.659565263	1.97261738	8.617819808	1.064693764	4.360146507	4.024678985	-0.486350774	5.872417605	10.75295149	7.223816492	3.97175752	2.893125016	4.732097345	1.206627874	7.194214166	3.002068609	0.481526397	2.79582159	4.219665607	3.559006082	13.35811795	4.051835355	15.9884877	16.55114881	1.259419093	2.42696678	3.625835008	4.309819468	8.150462757	9.329697534	3.892116127	3.500985729	4.952926527	4.423729885	8.042453103	0.741714797	0.36117465	13.99443554	9.720384753	9.139974722	3.778704093	2.821602977	6.532058744	2.798472363	5.065653925	-1.491068892	4.445781769	2.646795686	0.861174831	3.887091545	6.654444891	0.152341588	0.492166328	1.330545213	14.97333577	9.079288506	0.514117616	13.70392646	9.79079509	9.213653197	3.391436788	8.525589342	4.493474296	9.79687681	3.574057742	1.351282254	5.46873227	5.943165741	0.121318972	0.748740699	7.1659765	4.416328706	2.782910604	1.038435928	0.043028462	3.222727172	3.633744761	1.399894178	7.990127677	1.358453052	8.429855561	0.452653283	4.289424214	5.491861504	4.370761793	0.334385832	19.86661365	0.269903571	12.80638231
15.48576056	6.849033754	3.260499658	6.514317246	0.38106771	0.771918415	1.64642888	8.187843654	0.139130096	1.129813845	0.325408356	8.951000191	9.376651705	12.83026846	4.574152866	4.478347902	3.845672019	-0.55752247	5.146136966	18.3687366	1.708556237	4.186432362	4.370923102	1.299312212	3.309062217	9.12585418	3.884117362	1.282423997	3.822801565	2.338065843	0.84664023	6.942790111	5.001578699	5.865674107	19.4586447	2.773681977	3.8286687	3.79563391	8.022581421	4.546523029	6.464090331	2.778872635	3.645491799	19.88053154	1.47008804	10.84236074	-0.479531806	0.077869026	1.006110375	8.051963774	0.020964882	0.030061713	8.973374702	15.50080957	3.542786144	6.352384894	0.95973992	3.455347718	3.165851288	0.77645776	0.720604888	3.340806902	3.934791467	2.731564359	2.809616855	1.883131674	3.380801714	1.958964719	9.760796219	5.272553827	9.201589402	4.814175973	0.55610148	3.426331442	1.694306907	5.581602571	2.969388453	6.068621708	12.40492932	0.414020275	4.446254755	7.630734045	3.225790861	10.15137661	1.058845192	8.409972075	1.169652683	1.441938721	3.126587537	8.965807539	1.711737275	3.944847222	1.987213697	0.949155154	1.237488644	10.94935041	8.614624019	13.09069227	-0.810070109	18.78040059
15.89506285	7.648448111	0.359249486	4.895209192	6.376876391	13.46568855	3.457152615	1.47533507	1.84797971	2.807314571	9.730518105	7.835229451	5.9364517	15.29224835	1.333183866	0.973559788	1.570944572	0.117901546	17.33701898	3.098699048	9.203645552	0.548446253	0.261918852	1.499084159	4.034678397	6.266822741	1.428465262	11.74713781	1.526238401	1.439189819	0.145581911	6.949702173	2.538411023	14.71162009	8.871481864	2.643570478	0.292585507	4.327624358	2.138528278	3.294221001	7.223599286	3.786509522	1.726765048	5.168202316	3.839104093	1.968755914	0.412006988	1.199883553	16.4891314	1.452915532	7.670678728	4.206309447	1.279355175	16.14441751	3.179484552	7.396954437	1.056928117	3.350932483	2.696709432	-1.357832405	3.567473747	2.494734323	2.575238157	4.497264181	4.997586929	9.29492821	8.994430575	0.474966571	7.033288859	8.125411122	2.308303707	0.967133618	8.206766807	0.921356011	3.732492663	4.853752996	0.704781754	8.966453794	2.535107869	0.3357906	3.005388552	3.978912186	3.164239821	15.80405264	3.466982836	6.470754215	4.280193387	2.538972549	4.90924559	5.249205025	2.216043998	6.819166833	4.511914476	2.9389947	18.93012586	9.045705347	14.13952062	10.16161673	-0.604345508	10.07076209
1.108406689	18.25592342	9.83400836	9.800590453	5.831973299	6.510047368	3.014835197	0.281094492	-0.408794026	4.970363762	4.723094848	7.736604303	8.630704934	10.92000071	1.509096245	1.27014191	2.91694273	0.797090606	2.116007052	6.723616719	7.24109316	0.871349172	4.5303626	2.598125157	2.233667119	1.909261495	3.033606883	11.09318388	3.130008308	2.270741569	2.017544895	4.212684711	1.182917105	15.40693907	0.122433974	3.420744435	4.525339253	3.40170598	3.428613352	0.62661633	2.115444203	4.73861545	0.75704173	1.875315267	0.771874047	14.86357405	0.377165087	1.127641641	5.211585399	4.275142272	4.557156875	3.460294253	3.304852763	18.39359159	3.252501897	7.904033035	0.71128469	2.684752728	4.142919458	0.855096772	0.000747862	3.349559915	2.842880572	4.674875083	1.912540031	18.38552416	0.810256178	3.750491668	19.94167061	4.907703342	17.19517891	6.721986732	5.609960348	3.197919981	0.6478441	8.8563628	3.804403315	5.427309614	3.35321273	4.928875645	1.352660239	8.558989046	2.835484682	3.657497747	6.199732268	8.224499789	4.722456698	3.525389794	0.134813876	2.090077071	6.113945808	5.672082279	2.764576737	1.447418296	10.37511861	18.71887355	19.02947743	1.033285347	0.411845675	4.449155443
