0.128	1.336	2.073	9.257	9.715
0.299	-1.443	15.288	8.311	4.934
-1.651	2.203	19.542	9.035	10.873
0.101	0.509	17.804	3.466	15.105
-0.404	-0.689	13.514	9.791	2.986
1.178	-0.435	7.704	0.963	7.809
-0.146	-2.125	17.409	5.069	6.507
-0.691	0.709	2.873	7.230	16.117
0.768	-0.322	13.244	6.227	9.749
0.090	0.833	14.002	4.752	2.785
1.055	2.136	13.886	9.018	7.746
-0.069	-0.394	13.947	1.294	12.940
0.134	-1.631	5.055	4.433	3.206
-0.521	1.141	16.285	7.090	7.683
0.547	-0.123	9.624	1.877	5.709
-0.591	-0.069	2.352	7.164	5.969
-0.982	0.924	5.295	2.397	12.227
-0.721	-0.777	3.754	9.669	7.434
1.252	-1.671	2.374	5.679	16.657
-0.841	0.276	12.471	8.129	13.100
0.373	-0.155	2.522	1.500	16.580
-0.629	0.451	2.444	9.386	8.014
0.614	1.282	11.073	2.667	1.863
1.210	0.911	1.310	1.266	9.395
-0.169	1.344	6.080	0.164	0.509
-0.579	-2.250	16.402	8.603	12.599
-0.613	-0.074	15.180	3.070	15.154
0.694	-0.998	3.027	1.660	11.136
-1.502	-0.719	10.656	8.022	8.911
-0.551	0.928	1.376	6.832	1.461
-1.245	1.091	3.461	8.960	1.641
-0.782	1.176	0.156	7.490	16.453
-1.201	-1.109	19.751	1.842	17.810
1.298	-0.104	19.968	3.209	8.064
-1.266	0.698	18.279	2.634	11.836
-0.661	-0.843	1.197	0.996	2.810
0.460	-0.186	5.152	5.863	6.856
-0.582	-0.319	1.935	5.316	10.592
0.351	0.270	10.685	1.573	8.836
0.851	-1.811	4.056	6.797	17.186
0.051	0.587	18.409	6.357	2.451
-0.310	1.044	11.418	5.107	15.685
0.533	-0.501	16.084	2.624	12.168
0.733	-1.220	2.686	6.420	15.559
0.153	-0.649	10.403	9.391	12.058
-1.333	0.517	15.286	8.857	17.983
-1.163	0.971	2.424	8.781	4.589
1.694	-1.163	16.328	8.470	2.159
0.969	1.323	14.145	4.252	11.010
0.470	2.606	17.559	1.476	12.858
7.169	4.793	5.242	3.532	2.451
9.161	6.105	6.098	2.794	9.220
7.680	6.307	6.795	1.773	8.273
9.499	6.011	4.879	0.744	6.915
3.610	5.819	4.206	2.075	6.496
4.449	4.902	3.671	1.827	2.704
6.000	5.316	4.843	1.314	2.893
0.940	5.590	5.344	2.178	6.602
1.336	6.232	5.668	0.550	6.172
3.827	4.809	3.340	2.288	1.710
7.648	4.857	2.860	0.611	9.816
6.621	4.965	3.417	1.728	6.147
8.318	3.822	3.369	4.283	7.845
1.799	5.231	4.585	2.713	5.525
9.200	5.398	4.525	2.437	7.557
4.797	4.698	3.687	2.325	7.839
0.417	3.988	5.204	1.070	1.369
7.702	4.213	3.204	3.291	8.802
2.800	4.796	4.343	2.467	2.594
6.272	4.109	4.188	4.353	4.474
5.902	5.564	5.011	4.055	9.974
1.293	3.907	5.318	0.825	6.342
1.763	5.587	4.509	4.509	6.364
3.366	5.711	5.345	3.370	5.758
0.964	5.114	6.536	1.869	2.526
7.580	6.227	5.804	4.339	4.441
9.944	6.291	4.910	2.585	0.790
7.514	3.770	6.509	3.489	7.034
3.832	3.890	3.502	0.497	6.912
4.993	7.261	4.020	2.706	3.287
2.975	3.385	4.287	4.712	4.099
7.708	2.704	5.345	2.248	8.375
8.682	4.435	5.459	1.417	4.736
7.869	5.563	3.031	0.177	3.061
4.254	4.139	5.505	0.834	1.124
9.506	5.828	6.002	0.591	7.007
0.482	3.952	3.502	2.044	1.643
3.308	5.771	6.337	2.561	7.074
5.678	4.976	4.203	2.688	2.894
2.511	4.134	7.031	3.306	7.993
2.249	5.351	6.237	0.767	1.325
1.940	5.076	6.572	3.726	6.257
7.506	4.416	5.954	2.653	1.717
3.800	6.173	5.300	0.151	7.852
3.315	5.463	6.983	1.489	6.257
9.343	6.739	5.699	4.879	3.480
3.981	6.271	5.920	0.159	5.470
6.809	5.155	6.218	0.042	7.109
5.820	4.729	4.485	1.952	1.025
8.932	4.689	6.043	3.508	5.799
