3.424	13.066	0.666	-0.172	0.174	18.410	1.337	14.694	3.937	3.664	0.032	8.709
2.953	2.812	7.186	-0.021	1.054	2.638	0.818	6.908	5.075	12.700	0.827	16.194
9.769	3.835	6.021	0.161	-1.613	11.901	2.218	2.369	2.323	11.021	7.450	18.867
0.182	8.681	8.280	0.131	0.829	3.608	2.163	4.836	8.203	13.203	5.448	15.011
8.943	0.219	6.503	-0.908	1.843	17.329	9.284	8.851	0.102	9.583	5.596	5.542
3.808	8.924	2.309	-1.952	-0.022	7.055	0.279	19.747	5.674	3.777	1.941	4.988
9.869	18.030	4.077	-0.987	0.419	5.715	3.206	6.468	2.253	1.593	1.894	8.169
6.520	9.378	2.591	-1.840	0.690	12.307	9.790	7.032	3.671	5.534	0.993	17.001
8.503	18.734	3.916	-0.354	1.894	2.398	8.435	10.471	3.252	18.081	9.416	7.354
5.956	19.131	9.197	0.614	-1.052	12.736	3.919	15.115	5.168	6.626	1.486	16.204
3.621	10.823	3.611	-1.410	-1.196	15.611	9.801	19.711	3.841	8.898	0.757	14.565
3.800	8.250	9.826	-1.118	-0.244	6.322	7.144	18.937	2.027	13.051	8.195	17.950
8.705	19.033	8.285	-0.370	-1.651	9.955	3.399	8.558	8.379	17.137	9.131	13.043
6.773	11.833	8.956	-0.083	-0.128	6.047	3.849	10.226	4.777	14.647	0.168	15.081
7.532	17.475	8.850	-0.809	0.173	14.432	6.538	10.142	7.300	13.643	0.954	5.923
4.626	3.106	0.541	-0.527	-0.459	13.115	3.169	5.768	6.004	0.889	3.278	7.527
0.085	2.353	9.252	0.069	1.992	16.614	5.718	0.714	1.094	3.521	5.158	11.920
0.003	6.533	7.155	1.509	1.003	8.311	9.649	13.208	2.803	12.542	6.475	19.489
8.218	14.657	3.057	0.347	-2.632	0.487	2.242	18.298	0.333	18.698	8.582	1.724
4.509	9.727	0.344	-0.460	0.652	15.790	9.853	19.651	9.700	18.266	1.686	3.578
7.577	3.929	5.263	0.216	-1.619	7.115	7.016	9.478	1.902	5.158	4.748	14.734
5.185	11.532	5.170	-0.864	2.369	12.212	9.604	16.100	7.936	15.507	6.330	15.681
5.186	13.720	8.596	-0.128	-0.757	6.473	7.944	6.365	7.803	15.939	8.396	18.657
9.042	17.621	7.540	0.554	0.627	6.219	9.333	0.886	9.413	16.878	5.387	17.169
9.792	15.282	2.389	-1.221	1.323	15.101	3.052	4.545	5.511	5.515	7.722	14.744
3.669	4.561	3.725	-0.611	-0.954	2.028	8.958	1.090	7.901	1.516	8.875	1.134
0.124	16.921	9.742	-0.527	-0.983	7.752	8.437	11.815	1.571	11.020	7.967	16.497
8.184	4.414	4.175	-1.304	1.345	0.834	2.892	12.982	7.597	2.845	2.634	6.869
5.841	5.641	6.786	0.215	-2.196	19.558	0.918	12.465	7.719	11.040	0.825	0.606
6.369	15.804	4.234	-1.291	-0.919	6.686	3.900	18.034	2.543	16.999	5.659	16.936
9.685	2.818	6.454	0.292	0.816	12.405	7.794	12.017	3.478	15.246	5.385	6.216
3.982	15.493	7.666	-0.524	-0.587	4.864	3.776	3.166	9.241	9.997	7.450	6.082
8.331	19.120	6.356	-0.828	1.046	13.236	8.347	0.168	9.854	16.237	7.564	10.416
