10.833	0.835	-0.206	3.170
7.806	1.303	-0.406	1.824
9.624	-1.116	-1.055	0.988
19.216	0.383	0.744	3.659
16.277	-0.419	0.527	1.779
16.214	0.269	-0.012	0.453
16.802	-1.385	0.093	2.286
7.777	1.862	0.169	3.705
5.132	1.752	-1.713	3.633
11.861	1.229	0.266	1.230
3.361	-0.982	-0.156	0.684
7.501	0.171	-1.276	0.671
14.778	-0.302	0.788	3.466
8.295	-0.624	-0.329	4.784
3.017	0.982	0.015	0.411
9.214	0.730	-1.085	0.459
11.423	-0.769	-0.374	2.020
14.904	-2.256	0.177	1.272
3.249	-0.341	1.571	0.858
1.107	1.260	-0.633	3.331
12.940	0.221	-0.884	3.255
15.415	-0.278	-0.627	4.045
10.838	0.370	-0.714	2.163
17.304	-1.449	0.213	0.355
3.502	1.654	0.109	2.882
4.098	4.459	7.091	1.265
3.873	3.864	3.038	4.379
6.149	5.387	4.847	0.719
3.406	5.308	8.096	3.867
5.133	5.979	1.353	3.227
6.524	5.416	6.536	2.361
4.411	4.728	8.063	2.565
5.792	4.442	6.116	1.144
5.344	6.994	1.222	2.939
4.958	5.827	2.382	0.602
5.207	4.385	0.547	0.424
4.956	4.017	6.834	3.254
5.679	4.786	5.143	2.137
5.192	5.182	5.660	2.433
4.670	2.778	2.057	2.292
6.383	4.636	5.848	4.966
5.073	4.572	6.598	0.258
5.874	5.493	2.196	1.720
5.302	5.412	3.261	1.279
5.099	7.630	5.076	3.591
4.895	6.844	7.424	0.712
3.896	5.851	8.946	2.833
6.073	4.164	1.541	0.592
5.759	5.638	4.808	2.181
3.831	7.265	1.064	4.723
-7.964	9.164	-7.341	1.667
-7.487	7.677	-6.778	4.299
-5.583	9.790	-6.643	2.437
-7.485	1.372	-7.323	2.720
-7.299	8.308	-5.387	3.627
-5.384	5.789	-5.678	0.173
-6.298	1.836	-7.287	0.093
-7.923	4.199	-7.100	2.493
-7.233	6.538	-8.821	0.965
-6.641	2.749	-8.071	2.969
-7.131	6.203	-7.898	1.621
-7.105	3.797	-7.071	1.788
-7.395	3.007	-8.843	1.895
-6.957	4.114	-6.080	0.696
-9.227	0.837	-5.653	0.588
-7.123	2.279	-5.928	1.344
-6.327	0.705	-6.668	4.319
-8.006	9.781	-6.919	3.623
-8.528	4.643	-7.824	3.063
-7.700	1.484	-7.495	1.138
-6.910	9.606	-5.180	1.570
-6.402	9.258	-8.084	2.399
-6.897	9.372	-6.111	0.482
-6.925	8.552	-6.513	1.109
-8.284	5.384	-5.790	3.584
11.050	9.918	9.825	10.765
14.885	11.268	0.318	9.053
9.856	10.228	4.595	12.583
5.089	11.362	4.164	10.429
6.991	10.774	9.228	11.685
5.501	11.983	7.873	10.976
4.734	11.355	3.966	12.758
1.130	10.469	4.382	11.111
14.019	10.217	1.923	12.230
12.454	11.732	3.359	9.740
5.624	10.016	1.439	8.981
15.422	10.394	4.313	11.198
2.945	10.390	4.277	10.696
11.983	10.988	8.237	12.375
2.930	8.078	1.765	12.540
18.013	11.838	3.317	8.956
1.018	11.377	3.560	11.371
18.539	11.393	5.545	11.442
9.083	11.281	2.473	11.720
9.626	11.492	7.651	9.373
11.167	11.046	5.438	11.045
16.202	9.773	7.883	11.442
9.857	9.293	9.055	10.710
19.309	11.662	6.838	11.293
11.293	10.282	1.765	9.504
