7.652	1.252	-0.139	4.168	-0.078	5.890	1.357	0.854	1.700	-1.042
5.086	1.036	-1.216	4.832	0.989	8.395	0.742	-0.806	6.398	1.429
7.916	0.999	-0.298	0.302	-1.267	8.001	1.419	1.508	6.994	0.100
7.268	0.704	-1.797	2.809	-0.040	6.475	0.188	0.000	0.349	-0.866
7.894	-1.433	0.494	1.739	-0.768	9.043	2.164	0.725	9.740	-0.004
5.584	-1.649	0.045	3.969	0.715	8.673	0.506	0.953	17.546	-0.887
10.414	-0.102	0.387	1.459	2.200	3.641	2.283	1.048	11.434	0.550
2.037	-0.318	1.692	3.937	1.403	3.523	0.166	-0.268	18.223	0.856
7.142	1.978	-0.676	2.577	-1.743	2.351	1.964	-0.285	19.136	-1.494
14.211	-0.225	-0.791	4.415	1.526	5.770	-0.634	-0.759	9.560	-0.197
15.444	-0.520	0.367	4.472	0.422	4.607	-1.010	-0.837	0.061	-0.255
13.092	-0.335	-0.668	1.726	-0.355	3.512	1.944	-1.144	7.243	-0.427
18.364	-0.595	-0.025	0.854	-0.112	5.263	-0.008	-0.403	19.555	-1.757
14.996	0.627	0.151	4.248	-0.895	4.631	-1.086	-1.229	2.445	-1.894
8.261	-0.466	-0.887	1.599	1.144	7.986	-0.340	1.233	9.321	0.641
16.047	-0.593	1.207	0.914	-0.163	6.112	0.814	0.236	18.444	1.320
17.272	-0.999	1.036	1.342	-0.878	1.440	0.775	-0.333	3.819	0.501
9.432	1.400	0.638	2.470	-0.930	0.477	0.054	-0.984	17.600	-0.058
19.787	1.054	1.338	1.423	-0.302	0.652	0.180	0.435	14.490	0.446
6.565	-0.214	0.752	0.791	-0.547	2.048	-0.637	-0.026	11.585	0.560
3.955	0.113	-1.061	2.237	-0.406	8.176	-0.094	1.456	0.337	1.108
17.494	-0.622	1.030	1.808	-0.105	8.497	0.336	1.072	17.455	0.771
0.713	-0.900	0.414	4.184	0.924	9.015	1.117	0.577	5.663	-0.557
5.117	-1.198	-1.433	1.727	-0.402	0.351	0.263	0.090	11.447	-0.839
6.136	0.460	-0.430	4.554	1.022	9.791	-0.456	-0.440	10.467	-0.005
6.454	-0.503	0.121	3.058	-0.072	5.656	0.520	-0.292	8.745	2.109
13.864	0.515	-1.195	0.232	-1.002	5.886	0.311	2.476	2.919	0.149
4.005	-0.524	0.323	2.497	0.423	4.081	0.000	0.104	12.173	-1.828
18.096	-1.706	-0.035	0.413	0.295	5.664	0.137	-0.333	3.716	-0.109
7.207	-0.139	-0.466	1.426	1.441	0.437	-0.413	-1.052	6.629	2.031
5.505	0.286	0.604	4.891	1.009	0.261	0.846	-0.460	18.429	-0.928
10.879	-2.131	0.870	2.130	1.137	6.669	-0.073	-0.672	1.891	0.467
3.551	0.093	-0.045	2.743	-0.486	9.209	0.259	-0.383	2.377	-0.585
0.499	0.081	-0.050	3.550	-1.316	1.819	0.676	1.428	19.611	-0.562
2.454	0.167	-0.437	0.771	0.456	7.297	0.471	0.393	6.853	-1.480
15.787	-2.134	-2.901	2.597	1.266	0.320	0.577	2.033	13.710	-0.034
15.388	-0.423	2.566	4.821	-0.967	9.774	1.502	-0.548	6.460	-1.215
5.114	0.118	-1.366	1.248	0.981	0.505	0.057	1.203	3.588	0.141
14.939	-0.388	-0.367	2.010	0.372	6.105	-0.155	0.028	3.902	0.185
