3.560	-1.838	-0.952	-1.502	0.917	1.358
16.290	-0.208	-0.533	-0.588	1.741	5.372
7.789	0.746	-0.064	-0.070	4.569	6.807
17.517	0.074	1.182	-0.128	0.407	6.082
12.524	0.767	-0.158	-0.096	3.301	5.451
11.095	-0.555	0.441	2.182	2.406	7.141
6.604	-0.858	0.145	1.249	2.665	3.907
5.758	-0.962	-1.005	0.587	2.740	9.040
1.999	-1.082	0.613	0.056	1.907	5.086
15.211	-0.110	1.282	1.161	0.546	8.286
7.450	-1.374	-0.510	1.303	2.184	9.132
0.334	-0.595	0.592	-2.560	3.842	2.953
4.279	1.167	-0.195	1.373	0.837	3.926
5.032	5.369	18.262	6.916	5.551	7.973
5.283	3.597	11.553	5.274	2.567	6.129
5.167	6.894	9.615	8.531	5.362	4.624
5.375	2.749	0.066	0.437	4.830	9.837
5.868	4.085	8.195	5.097	5.015	4.394
6.048	5.637	7.973	5.412	4.477	6.670
4.946	5.628	9.595	1.441	6.004	6.351
5.848	4.999	7.402	9.661	4.146	7.263
4.001	3.619	10.371	2.249	4.082	3.910
3.887	3.600	4.821	3.144	5.369	7.738
3.610	4.660	12.699	0.864	4.939	8.461
3.834	5.380	3.846	4.778	5.964	9.699
6.929	4.144	10.201	8.303	4.877	3.837
-7.665	2.981	-5.899	0.914	-6.609	7.808
-8.576	3.400	-8.149	0.817	-7.689	1.755
-7.750	2.373	-6.924	7.630	-6.025	0.488
-7.600	3.179	-7.622	9.584	-7.080	5.417
-7.895	0.771	-6.650	5.177	-7.282	3.919
-7.526	0.623	-6.102	4.581	-7.742	7.106
-7.148	1.926	-5.967	2.518	-6.574	1.850
-6.656	3.293	-5.868	8.865	-6.882	6.312
-7.942	1.757	-6.841	8.392	-9.200	3.425
-7.338	2.719	-7.220	4.186	-6.430	8.213
-7.148	4.394	-7.845	1.886	-5.227	1.681
-8.532	1.662	-6.803	8.827	-8.880	2.678
-7.940	1.322	-6.370	9.131	-6.713	0.198
-6.465	2.370	-6.760	0.240	-6.989	5.363
