6.484	-0.512	0.677	8.123
19.394	-0.802	-0.377	3.987
5.129	-1.241	0.594	7.000
12.374	-0.192	0.527	9.777
12.914	0.366	-0.274	8.827
17.317	0.165	-0.335	6.118
2.588	-1.086	0.315	5.827
7.224	0.191	-0.702	6.417
5.151	-0.308	0.566	4.141
0.446	0.339	-0.014	6.852
2.870	0.065	0.190	4.023
17.371	-1.564	-0.544	3.452
0.357	0.237	0.857	5.839
10.606	-0.796	0.302	3.171
2.514	-0.179	-1.343	7.945
8.795	-1.053	0.279	2.820
8.160	-0.535	1.307	1.947
2.380	0.861	0.269	0.198
0.588	-0.436	0.180	9.854
3.081	-0.037	-0.214	7.402
5.254	-1.455	-1.775	1.278
2.749	-0.275	0.162	1.291
0.989	-0.321	1.030	0.869
4.104	0.524	-1.302	6.063
7.771	0.543	0.067	8.520
16.440	-0.447	-0.118	2.995
2.359	1.182	0.565	0.372
10.988	-0.626	0.244	8.148
4.869	-0.935	-0.115	6.244
13.580	-2.056	-1.360	6.902
2.739	0.240	-0.277	2.647
14.617	-0.825	0.743	1.477
7.087	-0.757	-0.047	7.930
2.083	-0.186	0.895	5.243
16.900	1.231	0.971	9.900
8.732	0.501	1.295	9.493
5.776	0.050	-0.063	3.020
1.723	-0.563	1.379	0.681
8.339	-0.463	0.355	8.956
17.038	-0.396	0.130	6.094
16.523	0.598	0.260	0.726
8.534	0.796	0.795	6.437
1.950	0.384	0.451	0.966
14.764	-0.645	0.519	0.780
5.365	1.272	1.773	5.590
6.190	1.084	1.529	0.921
7.178	-0.763	0.100	7.276
5.637	0.327	-0.453	1.215
13.547	0.586	1.722	8.778
8.656	-0.162	-1.012	1.488
1.214	1.220	-0.439	2.011
10.550	0.667	0.548	9.151
2.969	1.263	-0.039	3.122
19.329	-0.001	0.232	1.561
4.041	-1.288	2.041	0.478
12.149	0.882	-1.686	2.636
1.808	-0.606	0.933	9.379
8.698	-0.399	0.869	3.703
8.813	-0.341	-1.081	2.861
4.374	0.943	-1.660	6.803
19.146	1.211	1.718	5.622
6.309	-1.206	-0.609	6.103
5.221	-0.751	0.232	7.139
11.341	-0.451	-1.448	6.515
16.237	0.888	-0.066	1.468
13.238	1.318	-0.891	9.471
19.764	-1.545	-1.335	6.267
2.658	0.200	0.513	1.945
3.539	1.431	0.749	0.024
2.478	-1.740	-0.217	7.025
17.190	-0.503	-0.474	6.276
11.955	1.276	-2.295	5.425
16.024	0.265	-0.866	0.927
13.976	0.401	-1.441	3.323
7.172	0.247	0.700	5.267
13.420	0.868	-1.033	6.716
12.357	0.498	1.320	7.774
11.308	-0.862	-0.074	6.533
3.298	1.595	0.142	2.021
9.056	-0.128	1.512	6.547
12.483	-1.836	-1.578	4.253
11.543	0.180	1.203	6.952
13.597	-1.292	-1.367	4.566
6.061	0.343	0.745	4.665
7.194	-0.919	-0.188	4.965
13.754	0.840	-1.038	9.035
4.543	0.000	-0.012	4.052
10.239	0.852	0.025	1.999
11.391	-0.919	-1.203	0.857
11.810	0.088	0.470	5.687
18.964	1.143	-1.596	5.969
2.130	1.725	-0.526	1.275
19.185	0.080	1.108	1.174
5.401	0.297	-1.024	1.352
17.913	-0.353	-1.476	4.846
15.985	0.200	1.080	6.389
5.783	-0.863	0.469	2.769
18.266	-0.637	1.047	8.955
19.439	0.148	-1.446	0.614
9.850	0.238	-0.973	3.607
6.899	-0.116	0.379	8.199
19.559	-1.029	1.960	8.629
19.669	0.031	1.568	5.855
7.179	1.387	-0.338	0.796
7.001	1.339	-1.278	4.406
5.046	-2.725	-1.307	7.859
8.267	0.983	1.013	3.767
0.377	0.469	-0.265	1.753
9.108	-0.157	0.864	5.508
9.867	-0.205	0.641	2.768
8.854	-0.025	0.831	8.190
7.002	0.249	-0.916	5.416
13.567	1.352	-0.630	5.510
15.638	-2.151	1.421	6.152
16.706	-0.479	0.916	9.134
12.106	0.619	-0.675	0.294
18.611	-0.633	0.142	7.372
13.119	-0.055	-0.782	4.624
3.351	2.829	-0.012	7.339
9.820	0.100	-0.355	6.961
11.347	-0.569	-2.682	0.700
3.008	-0.828	-0.269	6.257
15.641	1.716	0.242	7.908
11.054	2.199	-0.008	3.395
8.907	-0.576	-0.769	0.194
18.765	-0.900	-1.003	4.123
7.827	-1.872	1.115	8.245
19.082	1.646	2.249	4.598
9.569	-1.328	-0.534	4.474
3.148	1.076	-0.428	5.347
14.143	1.410	-0.373	3.645
6.280	-0.626	-0.117	7.466
4.814	0.783	-0.964	5.666
12.271	-0.901	1.647	8.030
14.984	-1.591	0.533	1.270
15.814	0.192	1.124	6.700
19.677	-0.811	0.969	3.220
4.180	-0.644	0.232	5.753
17.610	-0.515	1.868	5.336
8.979	0.472	0.091	3.064
8.341	1.218	0.331	4.037
14.890	1.380	-0.192	4.212
7.352	-0.273	-0.943	8.290
15.280	0.699	0.548	9.465
8.460	-1.586	0.077	5.640
12.580	0.551	0.399	5.970
5.611	-1.098	-0.159	1.087
17.092	0.088	-1.564	3.086
16.184	-1.016	0.505	6.586
10.586	-0.146	-0.249	9.129
2.114	-0.573	-0.739	2.213
13.996	0.111	0.228	9.996
19.312	0.724	0.688	3.157
6.869	-0.223	-1.111	8.034
16.072	-0.017	0.411	9.681
6.099	-0.328	1.683	1.504
1.181	-0.734	-0.170	9.898
3.084	1.707	-0.375	4.027
5.435	-1.302	-0.169	3.866
14.520	0.826	0.233	3.219
11.948	-1.502	-1.861	4.307
2.476	-1.728	-0.165	4.562
18.377	-1.730	-2.790	3.260
12.490	0.042	0.220	3.565
11.055	0.822	1.005	5.645
15.775	0.087	-0.040	1.157
16.420	-1.197	-0.612	8.584
7.085	0.156	-0.756	4.902
18.222	0.708	0.297	4.179
1.031	-0.057	-0.911	4.079
14.353	0.183	0.948	5.484
16.034	-0.051	-0.922	3.043
12.417	-0.300	0.527	9.564
5.402	2.350	-0.404	3.837
14.597	-0.004	-0.832	3.024
14.078	-1.232	-0.151	5.833
11.949	-1.767	-1.268	5.416
6.309	0.908	-0.296	9.914
9.202	0.099	-1.052	1.685
2.102	-0.733	0.386	6.586
16.669	-0.718	-0.632	4.533
3.414	-0.211	-0.302	4.165
3.991	-0.207	1.227	5.539
18.062	-0.387	-2.163	2.779
11.090	1.008	-0.119	2.337
8.956	-1.107	-1.565	5.457
1.040	2.160	0.257	6.925
9.860	2.103	0.612	1.256
1.732	0.209	-0.881	4.852
0.456	-0.579	0.470	1.353
10.839	1.466	-0.421	2.925
0.318	1.573	-0.049	6.192
6.775	-0.858	0.304	4.809
19.161	1.648	-1.886	8.489
3.033	1.578	0.145	4.924
16.496	-2.759	-0.124	9.402
6.778	0.487	-1.640	6.542
12.170	-0.348	-1.102	4.709
16.654	0.296	1.050	2.774
10.416	-0.882	-1.206	3.157
10.426	-0.740	0.501	2.749
14.893	-0.620	0.895	5.290
4.488	-0.104	-1.602	6.799
17.990	0.340	-1.528	1.300
6.415	0.844	0.483	2.242
10.558	1.929	-0.068	5.706
11.270	-1.739	2.167	5.294
0.351	1.047	0.518	5.192
5.712	-0.129	1.052	7.694
19.406	-2.340	-1.042	4.009
13.213	-1.180	-2.042	9.785
17.945	0.351	-0.138	9.490
11.055	-0.230	-0.517	6.307
1.179	0.673	1.416	0.199
9.431	-0.166	-0.098	7.024
11.233	-1.435	1.089	5.871
19.398	-0.466	-1.904	2.067
10.866	1.375	-1.383	1.162
2.023	-0.306	0.914	9.121
11.649	0.057	-0.530	7.377
10.172	-1.112	-0.296	4.169
11.179	-0.915	-1.072	9.989
11.544	-0.506	0.333	5.019
2.272	-0.182	-0.077	9.717
10.131	-1.004	0.605	7.660
14.808	1.611	0.806	0.944
8.865	-1.256	-1.279	6.004
3.117	0.298	1.239	9.034
8.265	0.680	0.644	1.228
15.477	2.122	-0.078	7.323
11.841	-0.097	-0.540	1.955
3.876	-0.393	-0.049	0.463
8.823	0.092	-0.847	1.696
18.572	-0.961	0.929	3.972
2.214	-0.898	-2.729	0.633
2.667	-0.189	-0.412	2.679
