0.209514867	0.268373065	0.31082897	0.36525762	0.809744477	0.785523388	0.293215179	0.956290301
0.148185411	0.256464961	0.437882632	0.62181844	0.88658935	0.652740094	0.328308197	0.921876389
0.20540698	0.349478862	0.470550054	0.603621461	0.748975522	0.751280524	0.232405613	0.851639705
0.454784391	0.268575798	0.355791289	0.244156471	0.604373035	0.685874956	0.310266595	0.820905062
0.249857628	0.150161022	0.363417714	0.196886001	0.173528006	0.894124596	0.32673669	0.361423249
0.203850775	0.255147467	0.479314503	0.400985446	0.301219475	0.844161458	0.490115472	0.386003295
0.339236345	0.209724442	0.491472312	0.222975502	0.640844212	0.692084735	0.251723056	0.114974188
0.154462199	0.255075278	0.093618652	0.236095845	0.74832649	0.738860522	0.339316682	0.028043439
0.237587988	0.323981376	0.378705661	0.286345366	0.902631479	1	0.250046419	0.256598106
0.360185876	0.184089567	0.283382221	0.873792641	0.878861424	0.775095099	0.476707029	0.274797148
0.12497624	0.274438379	0.312825635	0.759364172	0.241876568	0.759076184	0.449073504	0.50770441
0.268847054	0.181975668	0.39437577	0.832113401	0.180735361	0.868978918	0.098806313	0.559491033
0.051325308	0.38143063	0.43835322	0.361201107	0.511036545	0.843817504	0.249795277	0.73493032
0.342825402	0.340230422	0.295544958	0.408919577	0.055284465	0.731551742	0.27145971	0.563595797
0.149925076	0.369006101	0.409736187	0.186093554	0.309614785	0.687591797	0.313944465	0.357213456
0.520144347	0.26241696	0.638507686	0.94134455	0.091687863	0.738229362	0.105346424	0.637835958
0.502417474	0.182452531	0.24402728	0.300277568	0.685904942	0.841623175	0.28469132	0.170892005
0.596035442	0.378028033	0.365143365	0.215054708	0.587919336	0.782807406	0.318394932	0.000551429
0.567580828	0.272275702	0.248657686	0.603507278	0.552469235	0.740737593	0.378197235	0.680649888
0.461767601	0.317796882	0.304536343	0.932472185	0.944152287	0.567124569	0.296767368	0.705169166
0.279758318	0.126589268	0.553896805	0.7838694	0.318915692	0.716944424	0.4227511	0.808678092
0.362759988	0.201400301	0.440176123	0.079983645	0.079101466	0.79647881	0.252132438	0.285391388
0.27452235	0.161279376	0.268281761	0.026606186	0.997526745	0.866148192	0.258568359	0.778122848
0.486231852	0.275557895	0.447662443	0.043053824	0.42773494	0.729990906	0.145670437	0.858250767
0.095206205	0.079325896	0.308637421	0.222035099	0.963183008	0.716861883	0.349989161	0.65540822
0.002259817	0.266068069	0.59273248	0.140636138	0.141332681	0.879070679	0.292192894	0.341400921
0.259733788	0.255201991	0.211888022	0.520228652	0.370431676	0.67852423	0.201664069	0.417150342
0.064909996	0.347352263	0.536602317	0.771450429	0.928471479	0.839558286	0.254954527	0.803106938
0.493108854	0.3454945	0.4764655	0.404704627	0.799463138	0.775929952	0.379016696	0.573650648
0.387363809	0.091443282	0.188150012	0.214687156	0.655356989	0.687682209	0.294257328	0.989797517
0.326299447	0.281287093	0.554003506	0.059216128	0.299052604	0.849239328	0.290514397	0.883434062
0.440052519	0.169971043	0.239283697	0.805045166	0.267665255	0.709827304	0.164407673	0.196076595
0.482735922	0.232674213	0.213700283	0.016901632	0.473904062	0.766022421	0.251095623	0.329049377
0.100714012	0.260145563	0.365957337	0.724054401	0.662156525	0.868097148	0.239066182	0.048498691
0.081033428	0.225240861	0.396034229	0.683832265	0.301873129	0.656805713	0.229458129	0.232497315
0.341734927	0.200897897	0.458271279	0.368979542	0.5333167	0.863679077	0.291009868	0.736745792
0.309802174	0.245142377	0.606259558	0.896391566	0.60950088	0.783672517	0.461766095	0.228696141
0.582850961	0.289334994	0.265976308	0.749690212	0.059780957	0.917731079	0.33189187	0.62159432
0.106042825	0.331017044	0.301269445	0.073361044	0.298865462	0.744482791	0.265249012	0.538581403
0.362226201	0.2815991	0.467744215	0.923419119	0.038840498	0.751634495	0.270218612	0.61522118
0.264861783	0.217279889	0.260141196	0.786068625	0.573443508	0.707520882	0.180847497	0.199824347
0.280347037	0.359933479	0.454474947	0.495524307	0.668058471	0.808756183	0.325029717	0.6241425
0.13239072	0.40558997	0.516456889	0.560325768	0.315213672	0.725011329	0.219085032	0.94358629
0.260170059	0.174695934	0.5404094	0.845169704	0.314397083	0.870917292	0.264617184	0.711954031
0.060041421	0.344545468	0.412238194	0.47144689	0.670393899	0.597226589	0.131688187	0.62910898
0.250337905	0.24753422	0.535324192	0.338700642	0.872054517	0.790360042	0.237626699	0.479580465
0.126157025	0.188436405	0.366484503	0.582858195	0.281341079	0.846261393	0.323358411	0.468514864
0.046814846	0.331237362	0.561708669	0.561010633	0.909592788	0.836091347	0.348089463	0.790133349
0.522828945	0.159372929	0.444289019	0.382685809	0.894236029	0.745858941	0.351376096	0.71707087
0.471983499	0.181333234	0.307580128	0.501099371	0.554011474	0.748762687	0.111142426	0.801374927
0.177181274	0.306736328	0.33222197	0.407212917	0.175999599	0.786834519	0.271394877	0.05484122
0.204891552	0.249060797	0.388036746	0.618823403	0.283077492	0.609791613	0.510462862	0.304304391
0.273030025	0.114388002	0.331536584	0.321841295	0.20961327	0.760397451	0.30622554	0.929347371
0.214521813	0.335088174	0.474729707	0.013432635	0.630151646	0.797646749	0.379019219	0.315417032
0.13898353	0.327044276	0.225423997	0.883733747	0.912261634	0.779584944	0.377415637	0.678861116
0.590662034	0.156966874	0.365379265	0.466105184	0.624757561	0.795736902	0.315415936	0.97678823
0.478903718	0.108716412	0.178117594	0.874825653	0.354113829	0.752559581	0.443639741	0.851245238
0.436795341	0.134578412	0.433086291	0.075456324	0.353703503	0.640733585	0.374508476	0.789798986
0.284709579	0.371094801	0.358670456	0.832480603	0.017633957	0.847483643	0.291765694	0.751508303
0.477396036	0.312135687	0.463781287	0.353396611	0.544737925	0.77797846	0.215206295	0.792719957
0.283410629	0.206956316	0.319953361	0.141884137	0.34529861	0.887230407	0.306547918	0.133192828
0.294669122	0.29897238	0.496809798	0.830708528	0.165318004	0.792635534	0.093489436	0.651592997
0.179429378	0.275774298	0.501922976	0.396538066	0.76281027	0.668560484	0.343599285	0.72782775
0.338312814	0.243879496	0.260630727	0.797132246	0.027711318	0.733125829	0.18343931	0.948014005
0.311516242	0.279354306	0.505851497	0.324592185	0.470108846	0.67744232	0.183817224	0.873120244
0.206139329	0.224831065	0.48984563	0.568976538	0.963761324	0.784054129	0.220682496	0.233935556
0.568059667	0.204704063	0.438130907	0.604842384	0.641546288	0.858942522	0.286036557	0.160111151
0.378660762	0.225031585	0.164263647	0.829038494	0.825049989	0.747857578	0.169572683	0.47485576
0.111841247	0.321477659	0.303013197	0.225502968	0.925899687	0.841858053	0.239564115	0.539688672
0.318297595	0.2225398	0.249462203	0.769608734	0.878027326	0.711461104	0.184400601	0.135159004
0.378962659	0.085673749	0.440437111	0.879991604	0.536759196	0.907035733	0.199593242	0.018229055
0.224394258	0.309884274	0.445502253	0.268266156	0.257234698	0.871135405	0.208446662	0.211417791
0.414445353	0.074632049	0.291813915	0.248934833	0.144983391	0.855237484	0.279740835	0.537408789
0.306087175	0.187562548	0.188353987	0.610531535	0.767604961	0.8967001	0.237451931	0.050136176
0.525456505	0.389670324	0.471721976	0.904742801	0.896260333	0.642210521	0.441301102	0.476297768
0.446556484	0.294435091	0.129774386	0.563013974	0.117306663	0.806479836	0.414902146	0.058720843
0.484533099	0.292361768	0.590255178	0.027215853	0.142537515	0.685949033	0.332213151	0.213708104
0.329295583	0.309299873	0.244356432	0.13082422	0.333634425	0.690701491	0.285307379	0.744123219
0.091195466	0.197237782	0.600052637	0.50273877	0.020665488	0.759238823	0.166863207	0.670520522
0.330708422	0.416812969	0.296340618	0.926984867	0.858942538	0.773893149	0.316697535	0.074567083
0.229097193	0.228440725	0.322060016	0.97209225	0.660486033	0.737344203	0.28648292	0.348851384
0.535118659	0.066319753	0.581939557	0.290979775	0.226918025	0.81309199	0.407723979	0.416706921
0.004653501	0.287757839	0.561630164	0.033598903	0.488711034	0.838490228	0.355067758	0.861430928
0.250526842	0.390211329	0.352701764	0.966081912	0.437373447	0.676749496	0.255924428	0.455032005
0.310277848	0.175810462	0.324375371	0.254152322	0.383896365	0.772480334	0.105572501	0.952459746
0.230334471	0.219043408	0.109041315	0.440081582	0.237975407	0.908760355	0.224855466	0.897752318
0.358007174	0.288297509	0.442093015	0.731156578	0.537042957	0.746614967	0.25147463	0.683678579
0.330264508	0.32707764	0.510173298	0.966242371	0.855362413	0.848332172	0.255037809	0.785346305
0.326277322	0.480858995	0.397539285	0.72798291	0.838923661	0.702677874	0.358864072	0.738791299
0.592736259	0.267192564	0.36016351	0.344449153	0.250413741	0.651326545	0.090069959	0.717713871
0.474641176	0.322258994	0.542493715	0.421901766	0.523314319	0.900787643	0.33562859	0.745930363
0.182985505	0.27219101	0.341895934	0.210342166	0.782263991	0.680921993	0.32926537	0.742813319
0.158542424	0.182181349	0.333165492	0.675384862	0.938361937	0.74942676	0.243214293	0.353826801
0.347581289	0.248977032	0.447661286	0.773416682	0.962571402	0.77681642	0.329936945	0.132135414
0.028860412	0.366942295	0.377586332	0.186617177	0.764362341	0.887761541	0.198625036	0.118918931
0.271392356	0.235021808	0.218662987	0.660484246	0.376929558	0.653358942	0.154517628	0.354986036
0.032245359	0.193723776	0.457134518	0.801438408	0.283269809	0.857979999	0.273805268	0.238404008
0.166568693	0.283555683	0.40015926	0.605322345	0.708596018	0.775261212	0.424572767	0.714945303
0.321822884	0.256318405	0.253803709	0.116011771	0.11222315	0.685877467	0.320813118	0.278218268
0.226151702	0.26892754	0.346017472	0.973454202	0.591399583	0.778382672	0.397474951	0.558229435
0.548613503	0.221537391	0.492539664	0.628515041	0.078518294	0.733671782	0.207608487	0.014909661
0.269465726	0.389257211	0.353510174	0.729730814	0.803709761	0.855036297	0.533945329	0.600107032
0.151356703	0.134335195	0.535726072	0.452904591	0.302891969	0.790856284	0.372460362	0.525550756
0.55359866	0.312427272	0.471873255	0.666061764	0.907986903	0.665326679	0.415628977	0.566254417
0.415636732	0.275812989	0.565411816	0.792985674	0.498789957	0.754015023	0.428241009	0.73250848
0.42987298	0.295173845	0.580917905	0.936337307	0.170567386	0.830545922	0.229583488	0.778824284
0.170349585	0.307680027	0.540598709	0.007180833	0.79199562	0.778976129	0.275086313	0.315008951
